time,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0,0,6.62032671753797e-11,0,6.33243663579287e-11,3.30004805785875e-07,5.90752408028619e-11,6.0050502040379e-07,1.1915613973596e-10,1.07162775946269e-06,5.41611506072103e-11,8.0785683633748e-07,1.77987331227247e-10,1.75672137496957e-06,6.4590676820852e-11,4.41500664410393e-07,2.45639822623776e-10,1.64309085524556e-06,5.57494472798163e-11,-8.62885030044749e-07,2.21748057894257e-10,-4.30358510833589e-07,-1.75439989358174e-10,-3.54321108971421e-06,-3.43143298049258e-10,-5.96440100591401e-06,-1.12097248503463e-09,-7.75562836855478e-06,-2.40744247845925e-09,-1.6200042918697e-05,-3.14723466253067e-09,-1.26762997411084e-05,-6.55568058776664e-09,-3.06374164576253e-05,-4.78720403085679e-09,-1.54500167308363e-05
0.004,0,0,1.52178826171738e-09,0,1.38137793222475e-09,2.24828192178061e-06,1.20647243580027e-09,3.85028577785424e-06,2.55958074269502e-09,6.37893276062396e-06,1.23980008186034e-09,3.72420407295617e-06,4.00404309656594e-09,8.24249273134185e-06,1.54060141611844e-09,-7.67825784745886e-07,4.95307555850333e-09,3.23817122080301e-06,-4.00772725555677e-10,-1.00529369115984e-05,7.53808203844229e-10,-1.33893266668597e-05,-9.69027607858195e-09,-2.38595237127851e-05,-1.85139976754832e-08,-4.53713406010402e-05,-3.07879760457788e-08,-4.02557637627368e-05,-6.35665935050511e-08,-9.33644281618981e-05,-5.9322829308661e-08,-5.49654802249345e-05,-1.33218343179346e-07,-0.000152599437178562,-7.58131499647302e-08,-6.15303379479883e-05
0.006,0,0,7.24667260680777e-09,0,6.55278809911221e-09,4.92586206566315e-06,5.86041645536241e-09,7.72860638116315e-06,1.28555305463045e-08,1.1255947424937e-05,6.92806265155593e-09,2.87803194993818e-06,1.9200714336036e-08,6.77851547801256e-06,3.51841913418745e-09,-1.36355161207071e-05,1.19007858050331e-08,-1.9157004020828e-05,-2.38700679708468e-08,-3.95154079353951e-05,-4.28304152756712e-08,-7.40554268401339e-05,-9.29988406053828e-08,-7.07521897297018e-05,-1.87756828324474e-07,-0.000160613264125204,-2.01308712622251e-07,-0.000101812516322956,-4.47604669962938e-07,-0.000275447312487059,-3.14668063675525e-07,-0.000126146372083356,-7.98209825091298e-07,-0.000408176144248203,-3.7138336105167e-07,-0.000136222982585933
0.008,0,0,1.51053951598384e-08,0,1.50794722043372e-08,1.44343451232659e-06,1.49480823763486e-08,-4.51015972604511e-08,2.86379446927004e-08,-5.8211778687616e-06,9.09213954691346e-09,-1.72224401642036e-05,2.12553292625889e-08,-3.80094097910447e-05,-3.36695408927245e-08,-4.93510469181618e-05,-6.53743900676718e-08,-0.000108108790982659,-1.55414181654143e-07,-9.21823259490004e-05,-3.24103752696848e-07,-0.000223995952872627,-3.78046156637578e-07,-0.000139841775754315,-8.4771928266195e-07,-0.000387053426785539,-6.7596759040307e-07,-0.000185239281835433,-1.67275070519946e-06,-0.000590917577997298,-9.61340537410728e-07,-0.000219908772097041,-2.7192484941596e-06,-0.000819966415404939,-1.09414123932523e-06,-0.000233842324604014
0.01,0,0,3.29738390285726e-08,0,2.89384798005605e-08,-1.26940966201506e-05,1.84695035290568e-08,-2.72663023905791e-05,1.84118683586257e-08,-5.82648595891023e-05,-5.29760781255898e-08,-6.57126608908811e-05,-1.12211781790281e-07,-0.000147643828707131,-2.30223410704875e-07,-0.000114684022526445,-4.93718863085029e-07,-0.000290461372481998,-5.60910924283593e-07,-0.000172054891741368,-1.29148034177619e-06,-0.00049304190297815,-1.05984969339928e-06,-0.000233184420595496,-2.65071233031222e-06,-0.000755552235011253,-1.66514967538823e-06,-0.000290393815752043,-4.60373496676551e-06,-0.00106914351839435,-2.21258144257334e-06,-0.000333499585960615,-6.97593000543348e-06,-0.00141395343063369,-2.46131844475927e-06,-0.000350752461192624
0.012,0,0,7.77167208522453e-08,0,4.82874113771173e-08,-3.33315643123478e-05,-1.26476135647112e-08,-6.73372545583432e-05,-9.30120735221397e-08,-0.000135999852673221,-3.06554589852414e-07,-0.000138634707387633,-6.42783922016376e-07,-0.000311734415713786,-8.33478635012765e-07,-0.000213292703089694,-1.84212896864871e-06,-0.000563134174944801,-1.6044707651299e-06,-0.0002895390626843,-3.92279909974322e-06,-0.000890199055105415,-2.58457799980318e-06,-0.000363873600026427,-7.0446023090764e-06,-0.00128837557813953,-3.65903947410386e-06,-0.000430588089247517,-1.1196903726367e-05,-0.00174593033833716,-4.59581799846262e-06,-0.000480814313591774,-1.60677288534528e-05,-0.00224013128599559,-5.02652139975034e-06,-0.000501271336558671
0.014,0,0,1.327024917255e-07,0,4.24316239882406e-08,-5.81166117783476e-05,-1.36290267281378e-07,-0.000115900890936102,-4.45463397661775e-07,-0.00023107950017963,-9.22819641671192e-07,-0.000229609886403705,-1.96274649827513e-06,-0.000516316473933793,-2.18625929738857e-06,-0.00034023145324895,-4.95428316483713e-06,-0.000909938278694852,-3.85576026607198e-06,-0.000445999560661606,-9.76891795542731e-06,-0.00140568707382263,-5.80418271287533e-06,-0.000543795920468209,-1.65802323076015e-05,-0.00199301474520307,-7.79796296818325e-06,-0.000627915047754542,-2.52496419993287e-05,-0.00265384136091678,-9.43995098853931e-06,-0.000688869739403067,-3.51556248190561e-05,-0.00335853363502049,-1.01689672180938e-05,-0.000713001160580827
0.016,0,0,1.9060331839844e-07,0,-1.25200521809795e-08,-8.70805073594934e-05,-4.08747081273592e-07,-0.000172893687554306,-1.18203105979666e-06,-0.000343267625205018,-2.09946556527652e-06,-0.000338221293937228,-4.52500815577851e-06,-0.000760918591504381,-4.72860090927487e-06,-0.000495678130140166,-1.08886128949698e-05,-0.00133136380595542,-8.09959508720594e-06,-0.00064324927056967,-2.08659695730445e-05,-0.00204248927101761,-1.18863253921408e-05,-0.000775929711956387,-3.46285016440515e-05,-0.00287557996486866,-1.55661177250776e-05,-0.000885596887459904,-5.17247936047808e-05,-0.00380245857902957,-1.84221893932295e-05,-0.000961499731833925,-7.09150007349234e-05,-0.00478287491310439,-1.96125794414053e-05,-0.000990207402833374
0.018,0,0,2.59621803408931e-07,0,-1.40903637258145e-07,-0.00012221887938421,-9.19354225677317e-07,-0.000242433565176431,-2.54469908101686e-06,-0.000480709465715777,-4.20799431894033e-06,-0.000472324609645097,-9.12723340559821e-06,-0.00106189809468109,-9.19954537836446e-06,-0.000687229427670254,-2.13326641881113e-05,-0.00184864623283568,-1.53482885483269e-05,-0.000882511009570024,-3.99698764590211e-05,-0.00281825442551931,-2.1926205189016e-05,-0.00105173531803894,-6.50230532485148e-05,-0.00394068938015509,-2.8011564100074e-05,-0.00118659856152259,-9.54638751682706e-05,-0.00517651523851717,-3.25121068098121e-05,-0.00127659702028867,-0.000129137595050496,-0.00647487661191583,-3.43008010612689e-05,-0.0013095319478449
