time,Ft
0,0
0.002,-0.335099296590824
0.004,-0.670175074759254
0.006,-1.0052038177335
0.008,-1.34016201204286
0.01,-1.67502614916798
0.012,-2.00977272719078
0.014,-2.34437825244386
0.016,-2.6788192411594
0.018,-3.01307222111731
0.02,-3.34711373329262
0.022,-3.68092033350189
0.024,-4.0144685940486
0.026,-4.34773510536741
0.028,-4.6806964776671
0.03,-5.01332934257217
0.032,-5.34561035476289
0.034,-5.67751619361378
0.036,-6.00902356483028
0.038,-6.34010920208371
0.04,-6.67074986864409
0.042,-7.00092235901104
0.044,-7.33060350054239
0.046,-7.65977015508052
0.048,-7.98839922057628
0.05,-8.31646763271038
0.052,-8.64395236651209
0.054,-8.97083043797525
0.056,-9.29707890567136
0.058,-9.62267487235967
0.06,-9.9475954865942
0.062,-10.2718179443275
0.064,-10.5953194905112
0.066,-10.918077420693
0.068,-11.24006908261
0.07,-11.5612718777789
0.0720000000000001,-11.8816632630814
0.0740000000000001,-12.2012207523471
0.0760000000000001,-12.5199219179311
0.0780000000000001,-12.8377443922884
0.0800000000000001,-13.1546658695433
0.0820000000000001,-13.4706641070555
0.0840000000000001,-13.7857169269807
0.0860000000000001,-14.0998022178271
0.0880000000000001,-14.4128979360078
0.0900000000000001,-14.7249821073871
0.0920000000000001,-15.0360328288235
0.0940000000000001,-15.3460282697063
0.0960000000000001,-15.6549466734881
0.0980000000000001,-15.9627663592118
0.1,-16.269465723032
0.102,-16.5750232397314
0.104,-16.8794174642313
0.106,-17.1826270330971
0.108,-17.4846306660373
0.11,-17.7854071673971
0.112,-18.084935427646
0.114,-18.3831944248595
0.116,-18.6801632261942
0.118,-18.9758209893572
0.12,-19.2701469640686
0.122,-19.5631204935183
0.124,-19.8547210158151
0.126,-20.1449280654304
0.128,-20.4337212746344
0.13,-20.7210803749252
0.132,-21.0069851984518
0.134,-21.2914156794294
0.136,-21.5743518555473
0.138,-21.8557738693708
0.14,-22.1356619697338
0.142,-22.4139965131258
0.144,-22.6907579650703
