time,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0,0,1.03384529490909e-10,0,9.88887728074932e-11,4.12390177709606e-07,9.2253242298347e-11,7.50420497165006e-07,1.86076943551207e-10,1.33915854783715e-06,8.45792890985804e-11,1.00953746112352e-06,2.77949074781238e-10,2.19528505333159e-06,1.00866273904754e-10,5.51720795592246e-07,3.83596745515129e-10,2.05328669065518e-06,8.70596030311417e-11,-1.07830354627661e-06,3.46286816367837e-10,-5.37797416630807e-07,-2.73971087848086e-10,-4.42777043527479e-06,-5.35860388303489e-10,-7.45340841753232e-06,-1.75053615178943e-09,-9.69181367658224e-06,-3.7595169897212e-09,-2.02443686930632e-05,-4.91479332347176e-09,-1.58409260602324e-05,-1.02375001277919e-08,-3.82860190163935e-05,-7.4758069018542e-09,-1.93070989712693e-05
0.004,0,0,2.37473339520733e-09,0,2.15557187138745e-09,2.8088646189034e-06,1.88257920692132e-09,4.81023411913548e-06,3.99406641723721e-09,7.96915719696733e-06,1.93467594588115e-09,4.65223576072654e-06,6.24814374285381e-09,1.02964996705602e-05,2.40401931651724e-09,-9.60451891034697e-07,7.72849860879589e-09,4.04308752365361e-06,-6.2680416348263e-10,-1.25608270912553e-05,1.17285737090091e-09,-1.67310776630441e-05,-1.51256345402743e-08,-2.98085571592333e-05,-2.88989031500087e-08,-5.6685697364848e-05,-4.80483335690883e-08,-5.02892183346563e-05,-9.92034212758272e-08,-0.000116638628355415,-9.25679759415127e-08,-6.86608327623821e-05,-2.07883729970413e-07,-0.000190631165476721,-1.18291212846317e-07,-7.68587609016108e-05
0.006,0,0,1.12895855980009e-08,0,1.02081290248308e-08,6.14941416354041e-06,9.12929397194884e-09,9.64729944044735e-06,2.00274789915475e-08,1.40478468104502e-05,1.07937708340584e-08,3.58514733332121e-06,2.99080539361198e-08,8.4457028321603e-06,5.46664006510394e-09,-1.70399323679668e-05,1.84970582077772e-08,-2.39535987222143e-05,-3.72557284497175e-08,-4.93555411717372e-05,-6.68758620647673e-08,-9.25134890514183e-05,-1.45027689197133e-07,-8.83500382968362e-05,-2.92824753197055e-07,-0.000200589484457437,-3.13797055061889e-07,-0.00012711215548674,-6.97798219031771e-07,-0.000343947218146346,-4.90343297977927e-07,-0.000157469191837209,-1.24408754921608e-06,-0.000509625770448816,-5.78632288898747e-07,-0.00017003592099185
0.008,0,0,2.34480108177196e-08,0,2.34098606920252e-08,1.78154935150549e-06,2.32039556374034e-08,-9.31818926475384e-08,4.44298984144308e-08,-7.33267398931573e-06,1.4034429222222e-08,-2.1549431970542e-05,3.27609506255977e-08,-4.75598369477268e-05,-5.26511982395237e-08,-6.16425404189836e-05,-1.02380609661914e-07,-0.000135082971815974,-2.42239713582813e-07,-0.000115064160676365,-5.05380087222686e-07,-0.000279701812562079,-5.88603665770946e-07,-0.000174480276228323,-1.32029788427514e-06,-0.000483113268397998,-1.05171444938299e-06,-0.000231049748836253,-2.60357619365406e-06,-0.000737361816987315,-1.49497549358106e-06,-0.000274230059566185,-4.23073950780798e-06,-0.00102297080745945,-1.70109871379907e-06,-0.000291575767625581
0.01,0,0,5.10370091119321e-08,0,4.46969767068257e-08,-1.5904923004111e-05,2.82973740915302e-08,-3.41367852915779e-05,2.77016532142593e-08,-7.28977840667994e-05,-8.32161735262543e-08,-8.21254520823973e-05,-1.76409345168773e-07,-0.000184521936968994,-3.5905909033219e-07,-0.000143152457247533,-7.7051005413881e-07,-0.000362703564429508,-8.7267569518819e-07,-0.000214575196236107,-2.01060304224583e-06,-0.000615257758900421,-1.64648693218697e-06,-0.000290622213901476,-4.1209397064609e-06,-0.000942342952083811,-2.58413898936101e-06,-0.00036174738995968,-7.15061576075231e-06,-0.0013329150622906,-3.4312596332836e-06,-0.00041530444641079,-1.08286733238563e-05,-0.00176226477194583,-3.81582028132441e-06,-0.000436728046716576
0.012,0,0,1.20039474703691e-07,0,7.39882170454327e-08,-4.16885795183523e-05,-2.12154792913735e-08,-8.41826048394433e-05,-1.4776584840083e-07,-0.00016994844389719,-4.79045554322453e-07,-0.000173095418171889,-1.00466071639007e-06,-0.000389227268705364,-1.29720179213998e-06,-0.000266002695087204,-2.86861598059391e-06,-0.000702581693907607,-2.49099595775991e-06,-0.000360721517046807,-6.09551641107618e-06,-0.00110986527880606,-4.00509963273193e-06,-0.000452937339346877,-1.09292611174272e-05,-0.00160531883547734,-5.66198987057374e-06,-0.000535613819609987,-1.73510426870345e-05,-0.00217433025061478,-7.10471699048362e-06,-0.00059781218999925,-2.48789989570819e-05,-0.00278871285871146,-7.76753667334517e-06,-0.000623133520527218
0.014,0,0,2.03841864864564e-07,0,6.29829206723715e-08,-7.25878361112688e-05,-2.15523623823176e-07,-0.000144703758360776,-6.99255178895783e-07,-0.000288393857364692,-1.43772723717956e-06,-0.000286335724934342,-3.05813444265455e-06,-0.000643882219783814,-3.39433817589304e-06,-0.000423802879602296,-7.69617565324291e-06,-0.00113391095335377,-5.97142251308177e-06,-0.000554954201289439,-1.51441436121188e-05,-0.00175045509706041,-8.97043013385541e-06,-0.000675993175132506,-2.5661624409002e-05,-0.00248025632939969,-1.20320361784825e-05,-0.00077994769101091,-3.90297552669433e-05,-0.0033008354924096,-1.4548934544767e-05,-0.000855188656542731,-5.42923104957386e-05,-0.00417554084388115,-1.56651783413229e-05,-0.000884952271324495
0.016,0,0,2.90493211238659e-07,0,-2.54414191726603e-08,-0.000108589948521136,-6.40947756431716e-07,-0.000215518784687619,-1.84564819269146e-06,-0.000427738008536572,-3.2600966816188e-06,-0.000421131104213016,-7.02673122825851e-06,-0.000947461107727386,-7.31922662182201e-06,-0.000616500200825168,-1.68633329228274e-05,-0.00165655719335928,-1.25066574872224e-05,-0.000799196001572695,-3.22521214168444e-05,-0.00253963806382588,-1.83159749076808e-05,-0.000963115536801784,-5.34395760517517e-05,-0.00357325736837213,-2.39453624914202e-05,-0.00109834131157996,-7.97208203540029e-05,-0.0047224242500067,-2.83037444860572e-05,-0.00119176780694555,-0.000109194452932146,-0.00593744422889141,-3.01166184635523e-05,-0.00122705003253978
0.018,0,0,3.92308356077103e-07,0,-2.28335693253771e-07,-0.000152123854725859,-1.43316174550084e-06,-0.000301645845249147,-3.95431468910695e-06,-0.000597908190780906,-6.50965256321334e-06,-0.0005870553610504,-1.41193818744015e-05,-0.00131985829364285,-1.41892175937894e-05,-0.00085324285489635,-3.29199645511047e-05,-0.00229612070748782,-2.36165461478713e-05,-0.00109454252288586,-6.15644628245592e-05,-0.00349806311093714,-3.36668267446487e-05,-0.00130312995522905,-9.99952202405299e-05,-0.00488815731811476,-4.29328774608955e-05,-0.00146895357859039,-0.000146616822587449,-0.00641751316874759,-4.97634372349029e-05,-0.00157934095130186,-0.000198138632281663,-0.00802349465447764,-5.24700656323249e-05,-0.00161964606526833
