time,Ft
0,0
0.002,-1.25626961187599
0.004,-2.51033529996946
0.006,-3.75999700692913
0.008,-5.00306240148307
0.01,-6.23735072453278
0.012,-7.46069661494564
0.014,-8.67095390833415
0.016,-9.8659994021575
0.018,-11.0437365805403
0.02,-12.202099292274
0.022,-13.3390553755478
0.024,-14.4526102230515
0.026,-15.5408102811939
0.028,-16.6017464773003
0.03,-17.6335575687742
0.032,-18.6344334083493
0.034,-19.6026181197032
0.036,-20.5364131778607
0.038,-21.4341803889841
0.04,-22.2943447643218
0.042,-23.1153972832737
0.044,-23.8958975407259
0.046,-24.6344762740111
0.048,-25.3298377650605
0.05,-25.9807621135332
0.052,-26.5861073769365
0.054,-27.1448115739806
0.056,-27.655894547655
0.058,-28.1184596847568
0.06,-28.5316954888546
0.062,-28.8948770039298
0.064,-29.2073670861948
0.066,-29.4686175218607
0.068,-29.6781699888897
0.07,-29.8356568610482
0.0720000000000001,-29.9408018528481
0.0740000000000001,-29.9934205042454
0.0760000000000001,-29.9934205042454
0.0780000000000001,-29.9408018528481
0.0800000000000001,-29.8356568610482
0.0820000000000001,-29.6781699888896
0.0840000000000001,-29.4686175218607
0.0860000000000001,-29.2073670861948
0.0880000000000001,-28.8948770039297
0.0900000000000001,-28.5316954888546
0.0920000000000001,-28.1184596847567
0.0940000000000001,-27.655894547655
0.0960000000000001,-27.1448115739806
0.0980000000000001,-26.5861073769364
0.1,-25.9807621135331
0.102,-25.3298377650604
0.104,-24.6344762740111
0.106,-23.8958975407259
0.108,-23.1153972832736
0.11,-22.2943447643218
0.112,-21.4341803889841
0.114,-20.5364131778606
0.116,-19.6026181197031
0.118,-18.6344334083493
0.12,-17.6335575687741
0.122,-16.6017464773003
0.124,-15.5408102811938
0.126,-14.4526102230514
0.128,-13.3390553755478
0.13,-12.202099292274
0.132,-11.0437365805403
0.134,-9.86599940215744
0.136,-8.67095390833409
0.138,-7.46069661494558
0.14,-6.23735072453271
0.142,-5.003062401483
0.144,-3.75999700692906
0.146,-2.51033529996941
0.148,-1.25626961187593
0.15,6.29394410800673e-14
0.152,1.25626961187605
0.154,2.51033529996953
0.156,3.7599970069292
0.158,5.00306240148314
0.16,6.23735072453285
0.162,7.46069661494571
0.164,8.67095390833422
0.166,9.86599940215757
0.168,11.0437365805404
0.17,12.2020992922741
0.172,13.3390553755479
0.174,14.4526102230515
0.176,15.540810281194
0.178,16.6017464773004
0.18,17.6335575687743
0.182,18.6344334083494
0.184,19.6026181197032
0.186,20.5364131778607
0.188,21.4341803889842
0.19,22.2943447643219
0.192,23.1153972832737
0.194,23.8958975407259
0.196,24.6344762740112
0.198,25.3298377650605
0.2,25.9807621135332
0.202,26.5861073769365
0.204,27.1448115739806
0.206,27.6558945476551
0.208,28.1184596847568
0.21,28.5316954888546
0.212,28.8948770039298
0.214,29.2073670861948
0.216,29.4686175218607
0.218,29.6781699888897
0.22,29.8356568610482
0.222,29.9408018528482
0.224,29.9934205042454
0.226,29.9934205042454
0.228,29.9408018528481
0.23,29.8356568610482
0.232,29.6781699888896
0.234,29.4686175218606
0.236,29.2073670861948
0.238,28.8948770039297
0.24,28.5316954888546
0.242,28.1184596847567
0.244,27.655894547655
0.246,27.1448115739805
0.248,26.5861073769364
0.25,25.9807621135331
0.252,25.3298377650604
0.254,24.6344762740111
0.256,23.8958975407258
0.258,23.1153972832736
0.26,22.2943447643217
0.262,21.434180388984
0.264,20.5364131778606
0.266,19.6026181197031
0.268,18.6344334083492
0.27,17.6335575687741
0.272,16.6017464773002
0.274,15.5408102811938
0.276,14.4526102230513
0.278,13.3390553755477
0.28,12.2020992922739
0.282,11.0437365805402
0.284,9.86599940215737
0.286,8.67095390833401
0.288,7.46069661494551
0.29,6.23735072453267
0.292,5.00306240148295
0.294,3.75999700692901
0.296,2.51033529996934
0.298,1.25626961187586
0.3,-1.25878882160135e-13
0.302,-1.25626961187612
0.304,-2.51033529996959
0.306,-3.75999700692926
0.308,-5.0030624014832
0.31,-6.23735072453291
0.312,-7.46069661494578
0.314,-8.67095390833428
0.316,-9.86599940215763
0.318,-11.0437365805405
0.32,-12.2020992922741
0.322,-13.339055375548
0.324,-14.4526102230516
0.326,-15.540810281194
0.328,-16.6017464773004
0.33,-17.6335575687743
0.332,-18.6344334083494
0.334,-19.6026181197033
0.336,-20.5364131778608
0.338,-21.4341803889842
0.34,-22.2943447643219
0.342,-23.1153972832738
0.344,-23.895897540726
0.346,-24.6344762740112
0.348,-25.3298377650605
0.35,-25.9807621135332
0.352,-26.5861073769365
0.354,-27.1448115739807
0.356,-27.6558945476551
0.358,-28.1184596847568
0.36,-28.5316954888547
0.362,-28.8948770039298
0.364,-29.2073670861949
0.366,-29.4686175218607
0.368,-29.6781699888897
0.37,-29.8356568610482
0.372,-29.9408018528482
0.374,-29.9934205042454
0.376,-29.9934205042454
0.378,-29.9408018528481
0.38,-29.8356568610482
0.382,-29.6781699888896
0.384,-29.4686175218606
0.386,-29.2073670861948
0.388,-28.8948770039297
0.39,-28.5316954888545
0.392,-28.1184596847567
0.394,-27.6558945476549
0.396,-27.1448115739805
0.398,-26.5861073769363
0.4,-25.9807621135331
0.402,-25.3298377650603
0.404,-24.634476274011
0.406,-23.8958975407258
0.408,-23.1153972832736
0.41,-22.2943447643217
0.412,-21.434180388984
0.414,-20.5364131778605
0.416,-19.602618119703
0.418,-18.6344334083491
0.42,-17.633557568774
0.422,-16.6017464773001
0.424,-15.5408102811937
0.426,-14.4526102230513
0.428,-13.3390553755476
0.43,-12.2020992922738
0.432,-11.0437365805401
0.434,-9.86599940215732
0.436,-8.67095390833394
0.438,-7.46069661494546
0.44,-6.23735072453256
0.442,-5.00306240148288
0.444,-3.75999700692891
0.446,-2.51033529996927
0.448,-1.25626961187576
0.45,2.02140999535704e-13
0.452,1.25626961187622
0.454,2.51033529996967
