time,Ft
0,0
0.002,-0.0418756537291996
0.004,-0.0836778433323155
0.006,-0.125333233564304
0.008,-0.166768746716102
0.01,-0.207911690817759
0.012,-0.248689887164855
0.014,-0.289031796944472
0.016,-0.328866646738583
0.018,-0.368124552684678
0.02,-0.4067366430758
0.022,-0.444635179184928
0.024,-0.481753674101715
0.026,-0.51802700937313
0.028,-0.553391549243344
0.03,-0.587785252292473
0.032,-0.621147780278311
0.034,-0.653420603990106
0.036,-0.684547105928689
0.038,-0.714472679632804
0.04,-0.743144825477395
0.042,-0.77051324277579
0.044,-0.796529918024197
0.046,-0.821149209133704
0.048,-0.844327925502015
0.05,-0.866025403784439
0.052,-0.886203579231215
0.054,-0.90482705246602
0.056,-0.921863151588501
0.058,-0.937281989491892
0.06,-0.951056516295154
0.062,-0.963162566797658
0.064,-0.973578902873161
0.066,-0.982287250728689
0.068,-0.989272332962988
0.07,-0.994521895368273
0.0720000000000001,-0.998026728428272
0.0740000000000001,-0.999780683474845
0.0760000000000001,-0.999780683474845
0.0780000000000001,-0.998026728428271
0.0800000000000001,-0.994521895368273
0.0820000000000001,-0.989272332962988
0.0840000000000001,-0.982287250728688
0.0860000000000001,-0.97357890287316
0.0880000000000001,-0.963162566797658
0.0900000000000001,-0.951056516295153
0.0920000000000001,-0.937281989491891
0.0940000000000001,-0.9218631515885
0.0960000000000001,-0.904827052466019
0.0980000000000001,-0.886203579231214
0.1,-0.866025403784438
0.102,-0.844327925502014
0.104,-0.821149209133703
0.106,-0.796529918024195
0.108,-0.770513242775788
0.11,-0.743144825477393
0.112,-0.714472679632802
0.114,-0.684547105928687
0.116,-0.653420603990104
0.118,-0.621147780278309
0.12,-0.587785252292471
0.122,-0.553391549243342
0.124,-0.518027009373128
0.126,-0.481753674101714
0.128,-0.444635179184926
0.13,-0.406736643075798
0.132,-0.368124552684676
0.134,-0.328866646738581
0.136,-0.28903179694447
0.138,-0.248689887164853
0.14,-0.207911690817757
0.142,-0.1667687467161
0.144,-0.125333233564302
0.146,-0.0836778433323135
0.148,-0.0418756537291976
0.15,2.09798136933558e-15
0.152,0.0418756537292018
0.154,0.0836778433323177
0.156,0.125333233564307
0.158,0.166768746716105
0.16,0.207911690817762
0.162,0.248689887164857
0.164,0.289031796944474
0.166,0.328866646738586
0.168,0.36812455268468
0.17,0.406736643075803
0.172,0.44463517918493
0.174,0.481753674101718
0.176,0.518027009373133
0.178,0.553391549243347
0.18,0.587785252292476
0.182,0.621147780278313
0.184,0.653420603990108
0.186,0.684547105928691
0.188,0.714472679632806
0.19,0.743144825477396
0.192,0.770513242775791
0.194,0.796529918024198
0.196,0.821149209133706
0.198,0.844327925502017
0.2,0.86602540378444
0.202,0.886203579231216
0.204,0.904827052466021
0.206,0.921863151588502
0.208,0.937281989491893
0.21,0.951056516295155
0.212,0.963162566797659
0.214,0.973578902873161
0.216,0.982287250728689
0.218,0.989272332962989
0.22,0.994521895368274
0.222,0.998026728428272
0.224,0.999780683474846
0.226,0.999780683474845
0.228,0.998026728428271
0.23,0.994521895368273
0.232,0.989272332962988
0.234,0.982287250728688
0.236,0.973578902873159
0.238,0.963162566797657
0.24,0.951056516295152
0.242,0.93728198949189
0.244,0.921863151588499
0.246,0.904827052466018
0.248,0.886203579231213
0.25,0.866025403784437
0.252,0.844327925502013
0.254,0.821149209133702
0.256,0.796529918024194
0.258,0.770513242775787
0.26,0.743144825477392
0.262,0.714472679632801
0.264,0.684547105928686
0.266,0.653420603990102
0.268,0.621147780278307
0.27,0.58778525229247
0.272,0.553391549243341
0.274,0.518027009373127
0.276,0.481753674101711
0.278,0.444635179184924
0.28,0.406736643075796
