time,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0,0,1.03384552163723e-12,0,9.88887934300951e-13,4.12390270446944e-08,9.2253259506852e-13,7.50420679724336e-08,1.86076977434019e-12,1.33915889626278e-07,8.45792992695269e-13,1.00953777581141e-07,2.77949120576034e-12,2.19528573335756e-07,1.00866289884797e-12,5.51721115335055e-08,3.83596815305073e-12,2.0532876046333e-07,8.7059631136283e-13,-1.07830344272139e-07,3.46286892626884e-12,-5.37796626123254e-08,-2.73971132403293e-12,-4.42777083366516e-07,-5.35860504208345e-12,-7.45340837102249e-07,-1.75053655151253e-11,-9.6918147808677e-07,-3.75951782214834e-11,-2.02443700702168e-06,-4.91479437127791e-11,-1.58409277453265e-06,-1.02375022436503e-10,-3.82860221849089e-06,-7.47580831814281e-11,-1.93071008017293e-06
0.004,0,0,2.37474398932271e-11,0,2.15558060254793e-11,2.80887661769607e-07,1.88258525630382e-11,4.81025685851324e-07,3.99407956591067e-11,7.96919880935211e-07,1.93468007872138e-11,4.65226974028513e-07,6.24816444507795e-11,1.0296573641225e-06,2.4040310075243e-11,-9.60424583847158e-08,7.72853290659237e-11,4.043176337329e-07,-6.26793668234904e-12,-1.2560828538497e-06,1.17287986946692e-11,-1.67310134893416e-06,-1.51256826521884e-10,-2.98086076896044e-06,-2.88989984772324e-10,-5.66857118865616e-06,-4.80485349689173e-10,-5.02893243584457e-06,-9.92038138551829e-10,-1.16638770102204e-05,-9.25683619928401e-10,-6.86609762301867e-06,-2.07884560224886e-09,-1.90631456558735e-05,-1.18291678846946e-09,-7.68589123324553e-06
0.006,0,0,1.12898627808446e-10,0,1.02083432118605e-10,6.14959506879767e-07,9.12943390537714e-11,9.64762556698691e-07,2.00278422464064e-10,1.40484167594911e-06,1.07939801374006e-10,3.5855550326896e-07,2.99087553870268e-10,8.44661033811903e-07,5.4670713333414e-11,-1.70397078126529e-06,1.84980464178906e-10,-2.39526556329294e-06,-3.72557968538302e-10,-4.93557256318798e-06,-6.68758639891438e-10,-9.25129900481672e-06,-1.45029892340815e-09,-8.83507483818901e-06,-2.92828661848345e-09,-2.00589942580672e-05,-3.13802771330921e-09,-1.27113334584476e-05,-6.9780953468343e-09,-3.43949004994842e-05,-4.90352162381351e-09,-1.57470628050679e-05,-1.24410851326315e-08,-5.09629028228389e-05,-5.78642380171013e-09,-1.70037403933759e-05
0.008,0,0,2.34497359380095e-10,0,2.34114807729003e-10,1.7824852013495e-07,2.32056166910711e-10,-9.15680171824579e-09,4.44338711185849e-10,-7.32995214299393e-07,1.40376004771457e-10,-2.15477136467238e-06,3.27684688251956e-10,-4.75558930778683e-06,-5.26480762934822e-10,-6.1641996734406e-06,-1.02373076251156e-09,-1.3507943804267e-05,-2.42244519196517e-09,-1.15065612982915e-05,-5.05385933939263e-09,-2.79700837065228e-05,-5.88627191312671e-09,-1.74483915723985e-05,-1.32033946466147e-08,-4.83116860379364e-05,-1.05176249199422e-08,-2.31055123368971e-05,-2.60367645487115e-08,-7.37371301199387e-05,-1.49504311971961e-08,-2.74236317647976e-05,-4.23091203436668e-08,-0.000102298666559858,-1.70117354636989e-08,-2.91582181577292e-05
0.01,0,0,5.1044056354131e-10,0,4.47066969015797e-10,-1.59019071596831e-06,2.83113924363191e-10,-3.41317866073297e-06,2.77303466071297e-10,-7.28896240473707e-06,-8.31939842393592e-10,-8.21209571723993e-06,-1.76362672550488e-09,-1.84511240590626e-05,-3.59050890958167e-09,-1.43152386603198e-05,-7.704790732102e-09,-3.6269595408026e-05,-8.72722723311544e-09,-2.14581619169828e-05,-2.01066463890655e-08,-6.15259932406935e-05,-1.64663011146767e-08,-2.90635209779231e-05,-4.12119974147871e-08,-9.4236076452928e-05,-2.58439117576017e-08,-3.61765279919202e-05,-7.15117174389151e-08,-0.000133295214759115,-3.43159158883205e-08,-4.15324675606411e-05,-1.08295794986887e-07,-0.000176232237642502,-3.81618055365904e-08,-4.36748664723238e-05
0.012,0,0,1.20075682086314e-09,0,7.40454466226824e-10,-4.16796697922642e-06,-2.11289400594821e-10,-8.41683957864378e-06,-1.47601501158327e-09,-1.69926042232611e-05,-4.78934010120999e-09,-1.73085066915302e-05,-1.0044303589863e-08,-3.89201384286561e-05,-1.29721061409803e-08,-2.66007402803457e-05,-2.86853234198415e-08,-7.02570311073561e-05,-2.49130873640458e-08,-3.60746112653993e-05,-6.09595733781836e-08,-0.000110988826672781,-4.00584853217116e-08,-4.52980907838944e-05,-1.09306783064099e-07,-0.000160539279225423,-5.6631819995121e-08,-5.3567104954294e-05,-1.73538226779654e-07,-0.000217446526440081,-7.10621962897401e-08,-5.97875899780083e-05,-2.48833534389926e-07,-0.000278891239340892,-7.76915216141885e-08,-6.23198319150864e-05
0.014,0,0,2.03998366189556e-09,0,6.32341572972016e-10,-7.25648899083282e-06,-2.15147160793931e-09,-1.44667950779998e-05,-6.98564544272205e-09,-2.88338894708189e-05,-1.43730670079698e-08,-2.86314122364183e-05,-3.05727507982776e-08,-6.43826111808777e-05,-3.39454817701367e-08,-4.23825677754236e-05,-7.69616281548182e-08,-0.000113390571429474,-5.9730135731454e-08,-5.55033850784771e-05,-1.51466291345755e-07,-0.00017505572694257,-8.97387336531759e-08,-6.76126717613743e-05,-2.56684821988362e-07,-0.000248051313596235,-1.20372788017145e-07,-7.80120207769453e-05,-3.90425249334961e-07,-0.000330127578433967,-1.45553868863539e-07,-8.55379756138478e-05,-5.4311803125066e-07,-0.000417617457018022,-1.56720556307658e-07,-8.85146506847068e-05
0.016,0,0,2.90965130852751e-09,0,-2.46818641052051e-10,-1.08543637521053e-05,-6.39828307558645e-09,-2.15448534072303e-05,-1.8436765608471e-08,-4.27634743280207e-05,-3.25909032993109e-08,-4.21102371569978e-05,-7.02477590875419e-08,-9.47380044423344e-05,-7.32069937227014e-08,-6.1658116782407e-05,-1.68651629273554e-07,-0.00016566247598747,-1.25130975308655e-07,-7.994134613358e-05,-3.22635180114904e-07,-0.000253998837253037,-1.83287440068467e-07,-9.63459140289254e-05,-5.34667836452494e-07,-0.000357399943898211,-2.3963975458894e-07,-0.000109877350775616,-7.97687234154783e-07,-0.000472362291453817,-2.83260940448632e-07,-0.000119224124153524,-1.09265500358367e-06,-0.000593912145955561,-3.01402012432849e-07,-0.000122753035966981
0.018,0,0,3.9335483565645e-09,0,-2.26689782257297e-09,-1.52055991745667e-05,-1.43086454516437e-08,-3.01551052772436e-05,-3.95065757156e-08,-5.97786169175486e-05,-6.50879222050479e-08,-5.87068470340623e-05,-1.41182382996889e-07,-0.000131985596347552,-1.41962231697673e-07,-8.53481852800764e-05,-3.29324007927612e-07,-0.000229648913841325,-2.36374599968364e-07,-0.00010950450909397,-6.16060384079227e-07,-0.000349905555108219,-3.37042190798947e-07,-0.000130386568448434,-1.00081730931601e-06,-0.00048899717292741,-4.29846424568445e-07,-0.000146984709079552,-1.46760007857245e-06,-0.00064202632424705,-4.98239506698392e-07,-0.000158030536926151,-1.98344113147261e-06,-0.00080272177153083,-5.25333154622457e-07,-0.000162062197350295
