time,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0,0,2.58603131634792e-11,0,2.47357571282693e-11,2.06251664804004e-07,2.30759639639811e-11,3.75313204256798e-07,4.65447579129153e-11,6.69763011446986e-07,2.11564220479039e-11,5.04907262560185e-07,6.95253908468667e-11,1.09794376916697e-06,2.52304026857529e-11,2.75936162685707e-07,9.59517999024924e-11,1.02692520774792e-06,2.17768440393579e-11,-5.39299574881449e-07,8.66192027564541e-11,-2.6897214365024e-07,-6.85303484014395e-11,-2.2144924386975e-06,-1.34038598328853e-10,-3.72772609184513e-06,-4.37874154112524e-10,-4.84723605421164e-06,-9.40394924965617e-10,-1.01249604754858e-05,-1.22937246526428e-09,-7.92263554105133e-06,-2.56077923928444e-09,-1.91482599189785e-05,-1.86997710597251e-09,-9.65619728180331e-06
0.004,0,0,5.94431663834967e-10,0,5.3958503707042e-10,1.4051611808686e-06,4.71264049206566e-10,2.40640244834186e-06,9.99806607220003e-10,3.98678851423063e-06,4.84282598483883e-10,2.32759900371102e-06,1.56403350288577e-09,5.15149531496377e-06,6.01780020059069e-10,-4.79893461523501e-07,1.93473597276063e-09,2.02382068418485e-06,-1.56554288572056e-10,-6.28302322282931e-06,2.94429466903277e-10,-8.36825082024741e-06,-3.7851785394696e-09,-1.49120267502612e-05,-7.23186867336227e-09,-2.83567569948315e-05,-1.20262341351574e-08,-2.51595163728926e-05,-2.48300402991563e-08,-5.83520119175755e-05,-2.31722924673861e-08,-3.43529146518219e-05,-5.20369164952997e-08,-9.53733222129865e-05,-2.96135805629915e-08,-3.84558568666003e-05
0.006,0,0,2.83056393482754e-09,0,2.55952499055518e-09,3.07860754519257e-06,2.28907738187698e-09,4.83028705832378e-06,5.02138056032903e-09,7.03482328457738e-06,2.70611186533841e-09,1.79870701473824e-06,7.49980403610377e-09,4.23643372144626e-06,1.37424485062946e-09,-8.52209989782462e-06,4.64826988865021e-09,-1.19730231459616e-05,-9.32401034405772e-09,-2.46967132683921e-05,-1.67303577239937e-08,-4.62838868588677e-05,-3.63262350715313e-08,-4.42192044950916e-05,-7.33397081950997e-08,-0.000100381306320086,-7.8632407523195e-08,-6.36312612977119e-05,-1.74837426907545e-07,-0.000172150687938647,-1.22910332903866e-07,-7.88392662456197e-05,-3.11784558653004e-07,-0.000255103779048431,-1.45062941562089e-07,-8.51368167839774e-05
0.008,0,0,5.89981503568342e-09,0,5.88969201539207e-09,9.02069388617423e-07,5.83836839904162e-09,-2.82932299147196e-08,1.11852398849885e-08,-3.63834391508038e-06,3.5509286854517e-09,-1.07639276958544e-05,8.30098087542764e-09,-2.37556458743527e-05,-1.31520977653868e-08,-3.08437513953087e-05,-2.55374763626853e-08,-6.756665645425e-05,-6.07056610156545e-08,-5.76123274108963e-05,-1.26597566448109e-07,-0.000139993834867981,-1.47664380634384e-07,-8.73980715023297e-05,-3.31119542371936e-07,-0.000241900868543471,-2.64028390594e-07,-0.000115769783772609,-6.53369155315724e-07,-0.000369310335430443,-3.75488718715705e-07,-0.000137436557951346,-1.06211778448145e-06,-0.00051245891624595,-4.27356631825153e-07,-0.000146144224148548
0.01,0,0,1.28782775561138e-08,0,1.13020327992208e-08,-7.93363446165311e-06,7.21278052802578e-09,-1.70410542868299e-05,7.18879142506638e-09,-3.64146591527189e-05,-2.06941109941361e-08,-4.1069317142376e-05,-4.38343076134543e-08,-9.22748293365299e-05,-8.99262773939517e-08,-7.16751213454818e-05,-1.92850337747994e-07,-0.000181532427751148,-2.19088609243221e-07,-0.000107529823500008,-5.04447704112789e-07,-0.000308139370669702,-4.1396241384055e-07,-0.000145732836033143,-1.03533884346833e-06,-0.000472199158557227,-6.50371074575026e-07,-0.000181485168947577,-1.79813969399681e-06,-0.000668181006646704,-8.64171304354583e-07,-0.000208422935838903,-2.72464664161682e-06,-0.000883671867918584,-9.61313029240897e-07,-0.000219204389253409
0.012,0,0,3.03536140289834e-08,0,1.88595387855429e-08,-2.08306893245847e-05,-4.94016448544422e-09,-4.20830074023796e-05,-3.63303275890034e-08,-8.49947209970905e-05,-1.19736771157173e-07,-8.66422451244484e-05,-2.51065684970956e-07,-0.000194823530611096,-3.25548421412763e-07,-0.000133301692341981,-7.19515908886561e-07,-0.000351940823075248,-6.26684379834307e-07,-0.000180952816343312,-1.53218941804908e-06,-0.000556345222447177,-1.0094816833125e-06,-0.000227407538502641,-2.75148468815722e-06,-0.000805189347479848,-1.42910953610825e-06,-0.00026909847705805,-4.37322787134587e-06,-0.00109113912837013,-1.79494699606555e-06,-0.000300484330798505,-6.27556886920502e-06,-0.00139998835804513,-1.96314230334045e-06,-0.000313267256480943
0.014,0,0,5.18324134658618e-08,0,1.65812177845767e-08,-3.63174821185332e-05,-5.3214726366739e-08,-7.24286624068666e-05,-1.73956871435652e-07,-0.0001444080161917,-3.60408362014748e-07,-0.000143493759556378,-7.66558050734632e-07,-0.000322668421588293,-8.53901145460743e-07,-0.00021263183256964,-1.93500060294249e-06,-0.000568668971600452,-1.50600672423409e-06,-0.000278736135777215,-3.81553354680619e-06,-0.000878497074820008,-2.26703302978613e-06,-0.000339855762323638,-6.47591670846599e-06,-0.00124555739035645,-3.04572316305806e-06,-0.000392424196490381,-9.86196741203748e-06,-0.00165854760224128,-3.68696271549747e-06,-0.000430513506188099,-1.3730915966906e-05,-0.00209894759804343,-3.97164390042635e-06,-0.000445591577544908
0.016,0,0,7.44603686479197e-08,0,-4.84626906687392e-09,-5.44126385612528e-05,-1.59563739318004e-07,-0.000108036919764126,-4.61517807356978e-07,-0.000214504936100068,-8.1987832652822e-07,-0.000211362881221239,-1.76711875421758e-06,-0.000475513695583414,-1.84685240230541e-06,-0.000309778966263133,-4.25266432893161e-06,-0.000832025918598659,-3.16369216352504e-06,-0.000402018336621691,-8.14987617694823e-06,-0.00127646907999142,-4.64290801909857e-06,-0.000484946986954341,-1.35256396032313e-05,-0.00179714050074611,-6.08022573774417e-06,-0.000553485446322584,-2.0203481971702e-05,-0.00237642293920085,-7.19565294500584e-06,-0.000600916174187965,-2.76990467336773e-05,-0.00298915841842342,-7.66049945373419e-06,-0.000618852803202604
0.018,0,0,1.01446341123137e-07,0,-5.4914863947754e-08,-7.63648205102162e-05,-3.58859697601112e-07,-0.000151484437409218,-9.9350496368911e-07,-0.000300382264110005,-1.64326447571606e-06,-0.00029516560297057,-3.56435167227649e-06,-0.000663596077662632,-3.59320189972184e-06,-0.000429499322790944,-8.33191169033542e-06,-0.00115530581523193,-5.99544768069514e-06,-0.000551572251616035,-1.56123031129734e-05,-0.00176132182183386,-8.56533185170733e-06,-0.000657351459393604,-2.5399181211425e-05,-0.00246286196561705,-1.09425058873009e-05,-0.000741641509219711,-3.7290500812268e-05,-0.00323526601712827,-1.27002609051134e-05,-0.000797880509599828,-5.04443697669689e-05,-0.00404674438135767,-1.33987366449939e-05,-0.000818457063297722
