time,Ft
0,0
0.002,-0.52358920581229
0.004,-1.04712099416785
0.006,-1.57053795390641
0.008,-2.09378268645998
0.01,-2.61679781214719
0.012,-3.13952597646567
0.014,-3.66190985638158
0.016,-4.18389216661577
0.018,-4.70541566592572
0.02,-5.22642316338267
0.022,-5.74685752464333
0.024,-6.26666167821521
0.026,-6.78577862171522
0.028,-7.30415142812058
0.03,-7.82172325201155
0.032,-8.33843733580512
0.034,-8.85423701597917
0.036,-9.36906572928624
0.038,-9.88286701895631
0.04,-10.395584540888
0.042,-10.9071620698271
0.044,-11.4175435055328
0.046,-11.9266728789291
0.048,-12.4344943582427
0.05,-12.940952255126
0.052,-13.4459910307633
0.054,-13.9495553019615
0.056,-14.4515898472236
0.058,-14.9520396128043
0.06,-15.4508497187474
0.062,-15.9479654649035
0.064,-16.4433323369292
0.066,-16.9368960122646
0.068,-17.4286023660908
0.07,-17.918397477265
0.0720000000000001,-18.4062276342339
0.0740000000000001,-18.8920393409234
0.0760000000000001,-19.3757793226052
0.0780000000000001,-19.857394531739
0.0800000000000001,-20.33683215379
0.0820000000000001,-20.8140396130201
0.0840000000000001,-21.2889645782536
0.0860000000000001,-21.7615549686164
0.0880000000000001,-22.2317589592464
0.0900000000000001,-22.6995249869774
0.0920000000000001,-23.1648017559931
0.0940000000000001,-23.6275382434527
0.0960000000000001,-24.0876837050858
0.0980000000000001,-24.5451876807571
0.1,-25
0.102,-25.4520707875186
0.104,-25.9013504686565
0.106,-26.3477897748339
0.108,-26.7913397489498
0.11,-27.2319517507514
0.112,-27.6695774621672
0.114,-28.1041688926066
0.116,-28.5356783842216
0.118,-28.964058617134
0.12,-29.3892626146237
0.122,-29.8112437482808
0.124,-30.2299557431188
0.126,-30.6453526826488
0.128,-31.0573890139155
0.13,-31.4660195524919
0.132,-31.8711994874345
0.134,-32.2728843861975
0.136,-32.6710301995053
0.138,-33.0655932661826
0.14,-33.4565303179429
0.142,-33.8437984841331
0.144,-34.2273552964345
0.146,-34.6071586935204
0.148,-34.9831670256683
0.15,-35.3553390593274
0.152,-35.7236339816402
0.154,-36.0880114049181
0.156,-36.4484313710706
0.158,-36.8048543559867
0.16,-37.1572412738697
0.162,-37.505553481523
0.164,-37.8497527825878
0.166,-38.1898014317321
0.168,-38.5256621387895
0.17,-38.8572980728486
0.172,-39.184672866292
0.174,-39.5077506187845
0.176,-39.8264959012098
0.178,-40.1408737595558
0.18,-40.4508497187474
0.182,-40.7563897864277
0.184,-41.0574604566852
0.186,-41.3540287137281
0.188,-41.646062035505
0.19,-41.9335283972712
0.192,-42.2163962751008
0.194,-42.4946346493432
0.196,-42.7682130080253
0.198,-43.0371013501972
0.2,-43.301270189222
0.202,-43.5606905560095
0.204,-43.8153340021932
0.206,-44.0651726032496
0.208,-44.3101789615608
0.21,-44.5503262094184
0.212,-44.7855880119707
0.214,-45.0159385701097
0.216,-45.241352623301
0.218,-45.4618054523534
0.22,-45.6772728821301
0.222,-45.8877312841991
0.224,-46.093157579425
0.226,-46.2935292404998
0.228,-46.4888242944126
0.23,-46.6790213248601
0.232,-46.8640994745946
0.234,-47.0440384477113
0.236,-47.2188185118741
0.238,-47.3884205004793
0.24,-47.5528258147577
0.242,-47.7120164258139
0.244,-47.8659748766034
0.246,-48.0146842838472
0.248,-48.1581283398829
0.25,-48.2962913144534
0.252,-48.4291580564316
0.254,-48.5567139954818
0.256,-48.678945143658
0.258,-48.7958380969374
0.26,-48.9073800366903
0.262,-49.0135587310861
0.264,-49.1143625364344
0.266,-49.2097803984621
0.268,-49.2998018535253
0.27,-49.3844170297569
0.272,-49.4636166481494
0.274,-49.5373920235722
0.276,-49.6057350657239
0.278,-49.6686382800198
0.28,-49.7260947684137
0.282,-49.778098230154
0.284,-49.8246429624752
0.286,-49.8657238612229
0.288,-49.9013364214136
0.29,-49.9314767377287
0.292,-49.9561415049429
0.294,-49.9753280182866
0.296,-49.9890341737423
0.298,-49.9972584682756
0.3,-50
0.302,-49.9972584682756
0.304,-49.9890341737423
