time,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0,0,4.13770474872288e-12,0,3.95777339787422e-12,8.25012126968309e-08,3.69220296782356e-12,1.50126277247999e-07,7.44725955582206e-12,2.67906982134673e-07,3.38507215979612e-12,2.01964247260502e-07,1.11242093131274e-11,4.39180426239246e-07,4.03691768913357e-12,1.10375204891964e-07,1.53524906077647e-11,4.10772824689979e-07,3.48434113709094e-12,-2.15721244948461e-07,1.38592554691727e-11,-1.0758953180855e-07,-1.09650004162259e-11,-8.85802820758989e-07,-2.14464589410509e-11,-1.49110024583619e-06,-7.00607900158105e-11,-1.93890722610428e-06,-1.50465175106433e-10,-4.05001089674261e-06,-1.96702191838073e-10,-3.16907513970307e-06,-4.09730088086596e-10,-7.65935449879246e-06,-2.99200286301402e-10,-3.86250440476999e-06
0.004,0,0,9.51120238515068e-11,0,8.63363329879849e-11,5.62071937552751e-07,7.54046742909237e-11,9.62574205921971e-07,1.59974116029313e-10,1.5947382436191e-06,7.74876055719364e-11,9.31055144922679e-07,2.50253196721881e-10,2.06063216625252e-06,9.62878726312387e-11,-1.91953129484467e-07,3.09568056040514e-10,8.09553591748482e-07,-2.50480401913989e-11,-2.51323440305123e-06,4.7113559769932e-11,-3.34732387205278e-06,-6.05643424005575e-10,-5.9648870645561e-06,-1.15712717124341e-09,-1.13428369129307e-05,-1.92425339788992e-09,-1.00639538174871e-05,-3.97292163583999e-09,-2.33411242553708e-05,-3.70768621592202e-09,-1.37413874816156e-05,-8.32616662982251e-09,-3.81498946477387e-05,-4.73833320086481e-09,-1.53826028797964e-05
0.006,0,0,4.52923794945126e-10,0,4.09554478395658e-10,1.23148752659179e-06,3.66279441128729e-10,1.93219127648842e-06,8.03479515036136e-10,2.81405620851076e-06,4.33009015562679e-10,7.19557606341182e-07,1.20006174294756e-09,1.69473931362572e-06,2.19911707324049e-10,-3.40885168107707e-06,7.4382320739573e-10,-4.78913620304059e-06,-1.49188089640538e-09,-9.87887440124988e-06,-2.67690096360159e-09,-1.85137959265329e-05,-5.81248120043821e-09,-1.76881338331117e-05,-1.17348969750934e-08,-4.01533717324053e-05,-1.25819338610708e-08,-2.54532726010549e-05,-2.79755676461328e-08,-6.88620455741016e-05,-1.96669701088569e-08,-3.15367678710518e-05,-4.98886251046947e-08,-0.000102044432596921,-2.32117061371035e-08,-3.40559261933832e-05
0.008,0,0,9.44129500130851e-10,0,9.4250672181502e-10,3.60972870442266e-07,9.34295824818255e-10,-1.1078361596241e-08,1.78996882416763e-09,-1.45496211250103e-06,5.68336321322449e-10,-4.30540011686937e-06,1.3286421910211e-09,-9.50187068357596e-06,-2.10426972727802e-09,-1.23376950701963e-05,-4.08571455219001e-09,-2.70267657478041e-05,-9.7135034633035e-09,-2.30457585102477e-05,-2.02566266353063e-08,-5.59988683629523e-05,-2.36284600692306e-08,-3.49608882168195e-05,-5.29834716416775e-08,-9.67637945961417e-05,-4.22491504665754e-08,-4.63104769328403e-05,-1.0454937252332e-07,-0.000147730552233591,-6.00854400060442e-08,-5.49779576461972e-05,-1.69957254608647e-07,-0.000204993540395276,-6.8385660750603e-08,-5.8461364863239e-05
0.01,0,0,2.06103905931311e-09,0,1.80889453826015e-09,-3.17315412771858e-06,1.15468889541066e-09,-6.81596210033963e-06,1.15144823336559e-09,-1.45652130894321e-05,-3.31045841912647e-09,-1.64276126121315e-05,-7.01208586813293e-09,-3.69096425831144e-05,-1.43887584252691e-08,-2.86709949669516e-05,-3.08566603054126e-08,-7.26144050034347e-05,-3.50580848050397e-08,-4.30145088263976e-05,-8.0719026026293e-08,-0.000123260736210475,-6.62441255828326e-08,-5.82976983026875e-05,-1.65675907849333e-07,-0.000188890237322304,-1.04078063475324e-07,-7.26006489120373e-05,-2.87747112254416e-07,-0.000267290423383449,-1.38294519482472e-07,-8.33773794862023e-05,-4.36017932374284e-07,-0.000353495420182154,-1.53841282315114e-07,-8.76906462214513e-05
0.012,0,0,4.85819318408388e-09,0,3.0193796836039e-09,-8.33179187774462e-06,-7.88335526551777e-10,-1.6832559539922e-05,-5.80918554903482e-09,-3.39971958671718e-05,-1.91568942038848e-08,-3.46573934615586e-05,-4.01682755510111e-08,-7.79303979419955e-05,-5.20926059607495e-08,-5.33237452000156e-05,-1.15130937533421e-07,-0.000140782114111163,-1.00287124956114e-07,-7.23877866213946e-05,-2.45185769414127e-07,-0.000222552561580109,-1.61554635756827e-07,-9.0973763203711e-05,-4.40322626602647e-07,-0.000322102970211115,-2.28719487514363e-07,-0.000107654074388758,-6.99875230965104e-07,-0.000436499185953743,-2.87275870374961e-07,-0.000120211432497799,-1.00434083559021e-06,-0.000560057377445979,-3.1419764215153e-07,-0.000125325823124279
0.014,0,0,8.29781026178742e-09,0,2.65823579665481e-09,-1.45263030445922e-05,-8.50876356804896e-09,-2.89707714380059e-05,-2.7824234161568e-08,-5.77630351535703e-05,-5.76656934073379e-08,-5.73997638877786e-05,-1.22650112908385e-07,-0.000129072099390283,-1.36646270663031e-07,-8.50606459440694e-05,-3.09642033938697e-07,-0.000227483809578577,-2.41024415817043e-07,-0.000111509715124795,-6.10618721321453e-07,-0.000351434275941153,-3.62847002787262e-07,-0.000135965489338958,-1.03643466340416e-06,-0.000498285321383567,-4.87503241108611e-07,-0.000157000110268106,-1.57842007812078e-06,-0.00066351468662416,-5.9015778216646e-07,-0.000172241092581994,-2.19771163268787e-06,-0.000839711703222554,-6.35731947510566e-07,-0.00017827433785666
0.016,0,0,1.19245977896179e-08,0,-7.63379212241153e-10,-2.17643160703663e-05,-2.55184886811792e-08,-4.32145930105055e-05,-7.38271519543711e-08,-8.58038980026075e-05,-1.31190921745225e-07,-8.45516217928794e-05,-2.8276299100889e-07,-0.000190219272975521,-2.95573664875514e-07,-0.000123929481277127,-6.80582281888196e-07,-0.000332848958036728,-5.06385217096018e-07,-0.000160839281277922,-1.30440611562123e-06,-0.000510665434677875,-7.43214876514847e-07,-0.000194025136482059,-2.16496050464355e-06,-0.000718986833536822,-9.73349101908003e-07,-0.000221453000943375,-3.2339980556382e-06,-0.000950763317468883,-1.15194791724902e-06,-0.000240433870062911,-4.4339671852202e-06,-0.0011959269802717,-1.22637849714912e-06,-0.000247611650382804
0.018,0,0,1.62531210924624e-08,0,-8.76433212097329e-09,-3.05460391338245e-05,-5.74006060907065e-08,-6.05961974450276e-05,-1.58949053471964e-07,-0.000120161511672919,-2.62975513676665e-07,-0.000118082364662703,-5.70417983469219e-07,-0.000265473243229976,-5.75145201976256e-07,-0.000171836908621036,-1.33359720462429e-06,-0.000462206400846801,-9.59793496874131e-07,-0.000220690464462361,-2.49915721737235e-06,-0.000704686464988474,-1.37133179162538e-06,-0.00026302593276756,-4.06611683116051e-06,-0.00098539819379964,-1.75203293859958e-06,-0.000296761666563748,-5.97010379931263e-06,-0.00129447201383721,-2.03354043542186e-06,-0.000319270247853544,-8.07629072792853e-06,-0.00161918443476319,-2.14540400236577e-06,-0.000327505434405044
0.02,0,0,2.01359699931206e-08,0,-2.79643819480257e-08,-4.22843005835637e-05,-1.19682100550903e-07,-8.33944649130977e-05,-3.16798066510049e-07,-0.000164423635864507,-4.9088041164048e-07,-0.000159684117230102,-1.06448832802816e-06,-0.000359179340006259,-1.02615279781256e-06,-0.000228538018047578,-2.40041915622411e-06,-0.000618759180223598,-1.65506658433707e-06,-0.000289149956467575,-4.37971724208956e-06,-0.000934273323677343,-2.29898602414544e-06,-0.000340126878238151,-6.97418310526893e-06,-0.00129517358579603,-2.87040102362268e-06,-0.000379575960868165,-1.00658867920205e-05,-0.00168884329956915,-3.27859080740204e-06,-0.000405264764274986,-1.344754965306e-05,-0.00210023124734644,-3.43677026737058e-06,-0.00041451780745353
0.022,0,0,2.56195786736393e-08,0,-5.95189498350994e-08,-5.61806353448751e-05,-2.1925395374177e-07,-0.000110264253065366,-5.64757302614401e-07,-0.000216340551107274,-8.41432571107781e-07,-0.000207965485772051,-1.81939911636342e-06,-0.000467933433270869,-1.69544765151497e-06,-0.00029312674064012,-3.98946677074635e-06,-0.000798371009193255,-2.65182924016611e-06,-0.000365606750926864,-7.11743989080276e-06,-0.00119475715626147,-3.59208632443454e-06,-0.000424898238487302,-1.11300428225574e-05,-0.0016434175548302,-4.40216445159908e-06,-0.000469912911197385,-1.58400495745626e-05,-0.00212921418102872,-4.96815857025456e-06,-0.00049879905277528,-2.0948664042417e-05,-0.00263481197554163,-5.18318989212868e-06,-0.000509060232510246
0.024,0,0,3.13516074651397e-08,0,-1.02993815047215e-07,-7.05352649747621e-05,-3.53736812410311e-07,-0.000138222998991697,-9.01164460469323e-07,-0.000270742561820693,-1.31745654184717e-06,-0.000259333173677278,-2.8476666331854e-06,-0.000583468151228314,-2.61206230644805e-06,-0.000363243312273967,-6.16295963381783e-06,-0.00099146351826374,-4.02196570447443e-06,-0.000449853801680151,-1.08682322703354e-05,-0.00147734613580416,-5.36394329954972e-06,-0.000518964320905251,-1.68154637175846e-05,-0.00202339164839764,-6.48181384022818e-06,-0.000570057572593711,-2.37116826300624e-05,-0.00261112803467487,-7.24119332708607e-06,-0.000602125591231465,-3.11386039532091e-05,-0.00322071795340461,-7.52518869055392e-06,-0.000613382614781365
0.026,0,0,3.16222819671642e-08,0,-1.63658675110428e-07,-8.50314597058318e-05,-5.27472239649371e-07,-0.000166538573714413,-1.33385993765008e-06,-0.000326036363919084,-1.91994864484954e-06,-0.000311955702512474,-4.15897067625953e-06,-0.000701913683728818,-3.78112188643135e-06,-0.00043627891883285,-8.9456851328909e-06,-0.00119151820259318,-5.79427875654444e-06,-0.000539366158571189,-1.57066133469852e-05,-0.00177344877565591,-7.68819198363247e-06,-0.000620857684427144,-2.420617359414e-05,-0.00242586604613764,-9.23800864376298e-06,-0.000680237825495005,-3.40069704491088e-05,-0.00312629852883415,-1.02645580333987e-05,-0.000716727366471366,-4.45151803824874e-05,-0.00385131704391478,-1.06350757435314e-05,-0.000729195710765549
