time,Ft
0,0
0.002,-0.418871364649832
0.004,-0.837696795334278
0.006,-1.25643036312513
0.008,-1.67502614916799
0.01,-2.09343824971775
0.012,-2.51162078117253
0.014,-2.92952788510527
0.016,-3.34711373329262
0.018,-3.76433253274057
0.02,-4.18113853070614
0.022,-4.59748601971467
0.024,-5.01332934257217
0.026,-5.42862289737218
0.028,-5.84332114249647
0.03,-6.25737860160924
0.032,-6.67074986864409
0.034,-7.08338961278334
0.036,-7.49525258342899
0.038,-7.90629361516505
0.04,-8.31646763271038
0.042,-8.72572965586171
0.044,-9.13403480442623
0.046,-9.54133830314324
0.048,-9.9475954865942
0.05,-10.3527618041008
0.052,-10.7567928246106
0.054,-11.1596442415692
0.056,-11.5612718777789
0.058,-11.9616316902435
0.06,-12.3606797749979
0.062,-12.7583723719228
0.064,-13.1546658695433
0.066,-13.5495168098117
0.068,-13.9428818928726
0.07,-14.334717981812
0.0720000000000001,-14.7249821073871
0.0740000000000001,-15.1136314727387
0.0760000000000001,-15.5006234580841
0.0780000000000001,-15.8859156253912
0.0800000000000001,-16.269465723032
0.0820000000000001,-16.6512316904161
0.0840000000000001,-17.0311716626029
0.0860000000000001,-17.4092439748931
0.0880000000000001,-17.7854071673971
0.0900000000000001,-18.1596199895819
0.0920000000000001,-18.5318414047945
0.0940000000000001,-18.9020305947622
0.0960000000000001,-19.2701469640686
0.0980000000000001,-19.6361501446056
0.1,-20
0.102,-20.3616566300149
0.104,-20.7210803749252
0.106,-21.0782318198671
0.108,-21.4330717991599
0.11,-21.7855614006011
0.112,-22.1356619697338
0.114,-22.4833351140852
0.116,-22.8285427073773
0.118,-23.1712468937072
0.12,-23.5114100916989
0.122,-23.8489949986247
0.124,-24.183964594495
0.126,-24.5162821461191
0.128,-24.8459112111324
0.13,-25.1728156419935
0.132,-25.4969595899476
0.134,-25.818307508958
0.136,-26.1368241596042
0.138,-26.4524746129461
0.14,-26.7652242543543
0.142,-27.0750387873064
0.144,-27.3818842371476
0.146,-27.6857269548163
