time,Ft
0,0
0.002,-0.335087537379627
0.004,-0.67008100602143
0.006,-1.00488636359539
0.008,-1.3394096205797
0.01,-1.67355686664631
0.012,-2.0072342970243
0.014,-2.34034823883355
0.016,-2.67280517738145
0.018,-3.00451178241514
0.02,-3.33537493432205
0.022,-3.6653017502712
0.024,-3.99419961028814
0.026,-4.32197618325604
0.028,-4.64853945283568
0.03,-4.9737977432971
0.032,-5.29765974525562
0.034,-5.62003454130502
0.036,-5.9408316315407
0.038,-6.25996095896557
0.04,-6.57733293477167
0.042,-6.89285846349034
0.044,-7.2064489680039
0.046,-7.51801641441174
0.048,-7.82747333674405
0.05,-8.13473286151601
0.052,-8.43970873211566
0.054,-8.74231533301866
0.056,-9.04246771382302
0.058,-9.34008161309711
0.06,-9.63507348203431
0.062,-9.92736050790754
0.064,-10.2168606373172
0.066,-10.5034925992259
0.068,-10.7871759277737
0.07,-11.0678309848669
0.0720000000000001,-11.3453789825351
0.0740000000000001,-11.6197420050492
0.0760000000000001,-11.8908430307943
0.0780000000000001,-12.1586059538921
0.0800000000000001,-12.4229556055662
0.0820000000000001,-12.6838177752438
0.0840000000000001,-12.9411192313889
0.0860000000000001,-13.1947877420605
0.0880000000000001,-13.4447520951903
0.0900000000000001,-13.6909421185738
0.0920000000000001,-13.9332886995696
0.0940000000000001,-14.1717238045017
0.0960000000000001,-14.4061804977581
0.0980000000000001,-14.6365929605818
0.1,-14.8628965095479
0.102,-15.0850276147221
0.104,-15.3029239174955
0.106,-15.5165242480904
0.108,-15.7257686427324
0.11,-15.9305983604839
0.112,-16.1309558997347
0.114,-16.3267850143437
0.116,-16.5180307294296
0.118,-16.7046393568034
0.12,-16.8865585100403
0.122,-17.0637371191864
0.124,-17.2361254450951
0.126,-17.4036750933905
0.128,-17.5663390280532
0.13,-17.7240715846243
0.132,-17.8768284830253
0.134,-18.0245668399882
0.136,-18.1672451810946
0.138,-18.3048234524184
0.14,-18.43726303177
0.142,-18.5645267395393
0.144,-18.6865788491322
0.146,-18.803385097001
0.148,-18.9149126922623
0.15,-19.0211303259031
0.152,-19.1220081795695
0.154,-19.217517933938
0.156,-19.3076327766655
0.158,-19.3923274099161
0.16,-19.4715780574632
0.162,-19.5453624713639
0.164,-19.6136599382047
0.166,-19.6764512849167
0.168,-19.7337188841574
0.17,-19.7854466592598
0.172,-19.8316200887452
0.174,-19.8722262104002
0.176,-19.9072536249149
0.178,-19.9366924990837
0.18,-19.9605345685654
0.182,-19.9787731402034
0.184,-19.9914030939045
0.186,-19.9984208840763
0.188,-19.9998245406228
0.19,-19.9956136694969
0.192,-19.9857894528118
0.194,-19.9703546485084
0.196,-19.9493135895815
0.198,-19.9226721828634
0.2,-19.8904379073655
0.202,-19.8526198121786
0.204,-19.809228513933
0.206,-19.7602761938179
0.208,-19.7057765941616
0.21,-19.6457450145738
0.212,-19.5801983076506
0.214,-19.5091548742435
0.216,-19.4326346582935
0.218,-19.3506591412326
0.22,-19.2632513359532
0.222,-19.1704357803475
0.224,-19.0722385304195
0.226,-18.9686871529699
0.228,-18.8598107178573
0.23,-18.7456397898378
0.232,-18.6262064199844
0.234,-18.5015441366892
0.236,-18.3716879362511
0.238,-18.2366742730515
0.24,-18.0965410493204
0.242,-17.9513276044959
0.244,-17.801074704181
0.246,-17.6458245286991
0.248,-17.4856206612527
0.25,-17.3205080756888
0.252,-17.150533123873
0.254,-16.9757435226776
0.256,-16.7961883405856
0.258,-16.6119179839162
0.26,-16.4229841826741
0.262,-16.2294399760272
0.264,-16.0313396974175
0.266,-15.8287389593077
0.268,-15.6216946375692
0.27,-15.4102648555158
0.272,-15.1945089675861
0.274,-14.9744875426817
0.276,-14.7502623471635
0.278,-14.5218963275118
0.28,-14.289453592656
0.282,-14.052999395977
0.284,-13.8126001169884
0.286,-13.5683232427027
0.288,-13.320237348685
0.29,-13.0684120798021
0.292,-12.8129181306712
0.294,-12.553827225814
0.296,-12.2912120995213
0.298,-12.0251464754345
0.3,-11.7557050458494
0.302,-11.4829634507478
0.304,-11.2069982565629
0.306,-10.9278869346854
0.308,-10.6457078397147
0.31,-10.3605401874626
0.312,-10.0724640327152
0.314,-9.7815602467591
0.316,-9.48791049467855
0.318,-9.19159721242973
0.32,-8.89270358369852
0.322,-8.59131351654853
0.324,-8.28751161986565
0.326,-7.98138317960588
