time,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0,0,6.61986208843325e-11,0,6.33199221144483e-11,3.29993225352499e-07,5.90710947723112e-11,6.00483947655475e-07,1.19147777095531e-10,1.07159015421244e-06,5.4157349458173e-11,8.07828487261783e-07,1.77974839684034e-10,1.75665972861699e-06,6.45861437047679e-11,4.41485171403643e-07,2.45622583079793e-10,1.64303319639204e-06,5.57455346611271e-11,-8.6285474991981e-07,2.2173249512735e-10,-4.30343408783857e-07,-1.75427676593011e-10,-3.54308675235184e-06,-3.43119215497071e-10,-5.96419170481319e-06,-1.12089381271809e-09,-7.75535621024397e-06,-2.40727351884598e-09,-1.61994744313523e-05,-3.14701378267206e-09,-1.26758549079892e-05,-6.55522049566589e-09,-3.0636341338054e-05,-4.78686805433164e-09,-1.54494745632182e-05
0.004,0,0,1.52154358264843e-09,0,1.38115157627029e-09,2.24813354835656e-06,1.20626978647432e-09,3.85002423788611e-06,2.55915862462862e-09,6.37848329880102e-06,1.23959916370296e-09,3.72390330323507e-06,4.0033894719994e-09,8.24183363924239e-06,1.54034799404719e-09,-7.67891790028993e-07,4.95222154477597e-09,3.23771166432973e-06,-4.00820220811436e-10,-1.00524024664747e-05,7.53411132086335e-10,-1.33887661982165e-05,-9.68904320418053e-09,-2.38579404655448e-05,-1.8511661993229e-08,-4.53684927104969e-05,-3.07833492983346e-08,-4.02527182755959e-05,-6.35570496959413e-08,-9.33577411336226e-05,-5.93129196291155e-08,-5.49608825646769e-05,-1.33196761452629e-07,-0.000152587631892676,-7.57998093495794e-08,-6.15249259437152e-05
0.006,0,0,7.24401055817514e-09,0,6.55034346823323e-09,4.92507696146731e-06,5.85820956692283e-09,7.72727178858896e-06,1.28507930046635e-08,1.12537583806381e-05,6.92555997716914e-09,2.87680684265421e-06,1.9193281732353e-08,6.77580285221898e-06,3.51595750345666e-09,-1.3635061787443e-05,1.18929712643944e-08,-1.91577050626914e-05,-2.38667687076442e-08,-3.95115414848354e-05,-4.28266838793351e-08,-7.40498278146012e-05,-9.29762462352424e-08,-7.07431919821202e-05,-1.87713283803891e-07,-0.000160595564504711,-2.01248996070587e-07,-0.00010179720321316,-4.47478152022602e-07,-0.000275411169725448,-3.14562163016612e-07,-0.000126125036494939,-7.97960953671733e-07,-0.000408116794579907,-3.71251168148369e-07,-0.00013619874347364
0.008,0,0,1.50930862039091e-08,0,1.5067349695158e-08,1.44119224608261e-06,1.49359133678643e-08,-4.87266763267656e-08,2.86126595110099e-08,-5.82670446317973e-06,9.07844158918734e-09,-1.7224518958187e-05,2.12194314939284e-08,-3.80140806998121e-05,-3.3672874740369e-08,-4.93463994328876e-05,-6.53928937877525e-08,-0.000108103362953135,-1.55366681529482e-07,-9.21659948322346e-05,-3.24021304525421e-07,-0.000223966591361361,-3.77879124296424e-07,-0.000139809691583736,-8.47378946010882e-07,-0.000386983162542608,-6.75609588637425e-07,-0.000185189503399421,-1.67194457711405e-06,-0.000590789317137098,-9.60771915508656e-07,-0.000219843354513703,-2.71780408550701e-06,-0.000819768120986919,-1.09346233682599e-06,-0.00023376978147498
0.01,0,0,3.29351427848769e-08,0,2.88970762941547e-08,-1.26977239843745e-05,1.8424873373223e-08,-2.72715225922222e-05,1.83270667249682e-08,-5.82712515051381e-05,-5.30108703170846e-08,-6.57109681101912e-05,-1.12297098410958e-07,-0.000147640172812075,-2.30170004722133e-07,-0.000114663752771754,-4.93644120807341e-07,-0.00029042377294848,-5.6061198199243e-07,-0.000172005739730366,-1.29089449395321e-06,-0.00049293744574541,-1.05908986350369e-06,-0.00023309897040549,-2.64905249925367e-06,-0.000755342954723223,-1.66374067349006e-06,-0.00029026983012135,-4.60032509430006e-06,-0.00106879306392685,-2.21051317028917e-06,-0.00033334311721301,-6.9702437574586e-06,-0.00141343723741455,-2.4589225022354e-06,-0.000350581732278346
0.012,0,0,7.76058289672479e-08,0,4.8171662464732e-08,-3.33336694497113e-05,-1.27619685909625e-08,-6.7337867717899e-05,-9.32031842419122e-08,-0.000135993938731238,-3.06556177601084e-07,-0.000138614543188715,-6.42803369718626e-07,-0.000311689419151776,-8.33069763821115e-07,-0.000213231503704651,-1.84134931810308e-06,-0.000563000077971501,-1.60319743318e-06,-0.000289419570784647,-3.92009720401124e-06,-0.000889911234757289,-2.58192675591192e-06,-0.000363684425284645,-7.03839039158085e-06,-0.00128786253128426,-3.65463666116231e-06,-0.000430327593086845,-1.11854152205142e-05,-0.00174512578778066,-4.58973664416922e-06,-0.000480495474125692,-1.60496415895671e-05,-0.00223899159703097,-5.0196266357848e-06,-0.00050092747854324
0.014,0,0,1.32424907450682e-07,0,4.21718435714642e-08,-5.81100135524111e-05,-1.36486755257078e-07,-0.000115882393904892,-4.45704101087611e-07,-0.000231031996032567,-9.22473966329924e-07,-0.000229541414069025,-1.96203113298885e-06,-0.000516163044260397,-2.18452612036184e-06,-0.000340083448609306,-4.95068470884742e-06,-0.000909586533568195,-3.85153511744618e-06,-0.000445747481651752,-9.75937602111853e-06,-0.00140502443742545,-5.79635982047453e-06,-0.000543424820993021,-1.6560754394943e-05,-0.00199192093262521,-7.78587224237015e-06,-0.000627425565793522,-2.52160360761303e-05,-0.0026522075027116,-9.42397277989763e-06,-0.00068828538277757,-3.51048760194386e-05,-0.00335628926754514,-1.01511608888992e-05,-0.000712376712790387
0.016,0,0,1.90026433579033e-07,0,-1.29729596567481e-08,-8.70527856834592e-05,-4.08901306208507e-07,-0.000172831326527446,-1.18187865897818e-06,-0.000343129198582661,-2.09780955239984e-06,-0.000338055536238358,-4.52146171793164e-06,-0.000760546569722895,-4.7230873400732e-06,-0.000495370773539881,-1.08766179009124e-05,-0.00133060031688991,-8.08780913516372e-06,-0.000642769489498698,-2.0838102277718e-05,-0.00204115199193532,-1.18660691586893e-05,-0.00077526070988471,-3.45756228741208e-05,-0.0028734803151852,-1.55363345520166e-05,-0.000884744544645626,-5.16377543596462e-05,-0.00379942948446518,-1.83841061995975e-05,-0.000960503058207817,-7.07874686796054e-05,-0.0047788097951726,-1.95707293719624e-05,-0.000989150469264274
0.018,0,0,2.58572994917198e-07,0,-1.41520048208577e-07,-0.000122151428404374,-9.19028761049723e-07,-0.000242290424467881,-2.54285968016786e-06,-0.000480406870407772,-4.20272754342825e-06,-0.000471989494971577,-9.11581574225622e-06,-0.00106114534362954,-9.18487105744496e-06,-0.000686657339043269,-2.12998885169425e-05,-0.00184718774909185,-1.53195068725777e-05,-0.000881667123261192,-3.98996055513809e-05,-0.00281580864117251,-2.1879531443984e-05,-0.00105060425062945,-6.4896479669671e-05,-0.00393697392859936,-2.79457379652273e-05,-0.00118519628975091,-9.52629705756463e-05,-0.00517128525137601,-3.2430243277916e-05,-0.00127498510431955,-0.000128850296412067,-0.00646797820516835,-3.42118814102213e-05,-0.00130783359649922
