time,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0,0,9.33301878477435e-11,0,8.92716519371528e-11,3.91824519622831e-07,8.32814391858145e-11,7.12997465122159e-07,1.67980607135288e-10,1.27237549506909e-06,7.63537920195692e-11,9.59192423828322e-07,2.5091799856497e-10,2.08580748311485e-06,9.10568368506521e-11,5.24206818967101e-07,3.46291232949238e-10,1.95089052093626e-06,7.85928922585006e-11,-1.02452914386726e-06,3.12609766498477e-10,-5.10977687475524e-07,-2.47326878375889e-10,-4.20696004557205e-06,-4.83746948716777e-10,-7.08171111801894e-06,-1.58029319116055e-09,-9.20848847033002e-06,-3.39389683029071e-09,-1.92347935153574e-05,-4.43682034532463e-09,-1.5050948124299e-05,-9.24188380541824e-09,-3.6376717028647e-05,-6.74877047710057e-09,-1.83442649509336e-05
0.004,0,0,2.22063826827339e-09,0,2.01808098963201e-09,2.70114452179351e-06,1.76527685258815e-09,4.62922896231887e-06,3.74081914071037e-09,7.67681114470663e-06,1.81001087894544e-09,4.49944048290033e-06,5.84818397528377e-09,9.95526282804039e-06,2.25116565746417e-09,-8.69265952596411e-07,7.25917436078299e-09,4.0025642833693e-06,-5.23514355975761e-10,-1.20190288089948e-05,1.25115530951503e-09,-1.59389006877094e-05,-1.39619303629142e-08,-2.86694229885241e-05,-2.66646514016063e-08,-5.44436029388405e-05,-4.47494924537493e-08,-4.85417399995908e-05,-9.23884087482085e-08,-0.000112410289028833,-8.67721105521368e-08,-6.6479628151072e-05,-1.9449113189218e-07,-0.00018412839969822,-1.11266080308317e-07,-7.45406836373118e-05
0.006,0,0,1.11893842023766e-08,0,1.0129831928318e-08,6.09140282196829e-06,9.06298996767163e-09,9.59505259854744e-06,1.9843157974813e-08,1.40643587603892e-05,1.06726789770829e-08,3.84058345665254e-06,2.97926794637963e-08,8.98288652970209e-06,5.92720085788695e-09,-1.62276951550562e-05,1.98024512244349e-08,-2.23010615227133e-05,-3.45844816924784e-08,-4.79536620399123e-05,-6.1178225849991e-08,-8.92494973508837e-05,-1.38850487388678e-07,-8.65864224341191e-05,-2.79449183483643e-07,-0.000195544784009255,-3.04972138892451e-07,-0.000125383318215851,-6.75406602230117e-07,-0.000337334224470122,-4.81570173613052e-07,-0.000156089507184327,-1.21358167705249e-06,-0.000501792914117172,-5.71012817525554e-07,-0.000168910408845159
0.008,0,0,2.526275049187e-08,0,2.51444826035427e-08,2.39167333018547e-06,2.49598525774049e-08,1.04169222144134e-06,4.85015302274307e-08,-5.24078836011588e-06,1.72633548894207e-08,-1.98159825827083e-05,4.14644386008743e-08,-4.36921823442081e-05,-4.66437632269337e-08,-5.99392825042764e-05,-8.70729294035043e-08,-0.000129829664265883,-2.35935292269501e-07,-0.000114122243378274,-4.86862643713097e-07,-0.000274190463839463,-5.90263920877537e-07,-0.000175011896425054,-1.31225478048293e-06,-0.000479078636208487,-1.07272533602602e-06,-0.000233511615002276,-2.62929393280116e-06,-0.000736749449219983,-1.54140705125258e-06,-0.000278537346955035,-4.31207348765756e-06,-0.00102723585291091,-1.76226058136716e-06,-0.00029676757742564
0.01,0,0,5.64675284919943e-08,0,5.14032368989788e-08,-1.43680625429801e-05,3.72411705590276e-08,-3.1466006857515e-05,4.66386603800737e-08,-6.83494280598856e-05,-6.81463641539032e-08,-7.91575976159044e-05,-1.42570327178573e-07,-0.000177772162882133,-3.47163047883709e-07,-0.000142048377264724,-7.36053125270036e-07,-0.000356526498145524,-8.88572389828972e-07,-0.000217066800231882,-2.02071559800076e-06,-0.00061386224693881,-1.72583531537442e-06,-0.000297816551163638,-4.25628601108289e-06,-0.000950652671280945,-2.75892426597282e-06,-0.000373929228156094,-7.51200748424626e-06,-0.00135561109256748,-3.70532716687934e-06,-0.000431642759019552,-1.14955695759577e-05,-0.00180246819581966,-4.13935320939746e-06,-0.000454860783048303
0.012,0,0,1.34190238351457e-07,0,9.15351440933845e-08,-4.02322635641303e-05,9.98898939630825e-10,-8.18573628582679e-05,-1.05628916846369e-07,-0.000166459463957203,-4.56349372249749e-07,-0.000171922701816572,-9.56102499386533e-07,-0.000386505729801896,-1.31701858281348e-06,-0.000269211723135846,-2.89089219283105e-06,-0.000706396576759693,-2.62666034585175e-06,-0.000370954842596499,-6.34717031913987e-06,-0.00112815447577922,-4.34128555003559e-06,-0.000471810564740487,-1.16447390741426e-05,-0.00164691954184935,-6.25858026178656e-06,-0.000563230623548355,-1.87921247590483e-05,-0.00224724620213478,-7.94831269785178e-06,-0.000632342732575179,-2.72381014280284e-05,-0.00289802345783738,-8.72758661589826e-06,-0.000660514060502297
0.014,0,0,2.4048804390325e-07,0,9.90728930705344e-08,-7.28300753316278e-05,-1.84593447473034e-07,-0.00014580083394325,-6.55601207138663e-07,-0.000291802543675554,-1.4678269023448e-06,-0.00029216686335621,-3.1200639930751e-06,-0.000656922363568427,-3.59803844224731e-06,-0.000437760959790521,-8.11098927049264e-06,-0.00116615477273413,-6.49978060153835e-06,-0.000579777333306587,-1.63139432085589e-05,-0.00181365970558761,-9.97356239929619e-06,-0.000713216687716872,-2.81131084588856e-05,-0.00258687252555952,-1.35970625719081e-05,-0.000829328613792075,-4.33122887349868e-05,-0.00346194125728264,-1.66205135457883e-05,-0.000914123273509296,-6.07961252243541e-05,-0.00439816636021334,-1.79710433414495e-05,-0.000947840612093903
0.016,0,0,3.61365153191051e-07,0,2.40722871831667e-08,-0.000112288113666177,-6.38811045262336e-07,-0.000223433868129417,-1.90366375522211e-06,-0.000444588871261965,-3.51389613606279e-06,-0.000440014503606032,-7.56714363813292e-06,-0.000989844926681271,-8.07427068728202e-06,-0.000649096258332038,-1.85227782402763e-05,-0.00173929538779025,-1.40336363168286e-05,-0.000847575260097717,-3.59262954600201e-05,-0.00267909720358247,-2.08491832771428e-05,-0.00102820644346632,-6.02009897465286e-05,-0.00378589505252069,-2.75853374698477e-05,-0.00117926709995016,-9.06243697707855e-05,-0.00502256055376984,-3.28941460795758e-05,-0.00128497295231443,-0.000124962115214755,-0.00633410283881564,-3.51346611579696e-05,-0.00132533131093025
0.018,0,0,5.07047891504838e-07,0,-1.87373127773832e-07,-0.000160986970039373,-1.54217342942627e-06,-0.000319688714572224,-4.33017584350205e-06,-0.000634628456420323,-7.3155304765659e-06,-0.000625040796611228,-1.58555200190541e-05,-0.00140528900452898,-1.61853084022484e-05,-0.000912947487519475,-3.74440368662556e-05,-0.002452672830169,-2.72656650530665e-05,-0.00117720999192235,-7.07122810495501e-05,-0.00374884024871965,-3.93018602400629e-05,-0.00140876494139155,-0.000115811342332365,-0.00525528540750881,-5.06119681193547e-05,-0.00159544253526799,-0.000170997707127861,-0.00691955044917961,-5.91065273432214e-05,-0.00172149463133254,-0.000232324859074258,-0.00867183086422898,-6.25321444272841e-05,-0.00176812924171871
