time,Ft
0,0
0.002,-0.837696795334278
0.004,-1.67502614916799
0.006,-2.51162078117253
0.008,-3.34711373329262
0.01,-4.18113853070614
0.012,-5.01332934257217
0.014,-5.84332114249646
0.016,-6.67074986864409
0.018,-7.49525258342899
0.02,-8.31646763271037
0.022,-9.13403480442623
0.024,-9.94759548659419
0.026,-10.7567928246106
0.028,-11.5612718777789
0.03,-12.3606797749979
0.032,-13.1546658695433
0.034,-13.9428818928726
0.036,-14.7249821073871
0.038,-15.5006234580841
0.04,-16.269465723032
0.042,-17.0311716626029
0.044,-17.7854071673971
0.046,-18.5318414047945
0.048,-19.2701469640686
0.05,-20
0.052,-20.7210803749252
0.054,-21.4330717991599
0.056,-22.1356619697338
0.058,-22.8285427073773
0.06,-23.5114100916989
0.062,-24.183964594495
0.064,-24.8459112111324
0.066,-25.4969595899476
0.068,-26.1368241596042
0.07,-26.7652242543543
0.0720000000000001,-27.3818842371476
0.0740000000000001,-27.9865336205346
0.0760000000000001,-28.5789071853121
0.0780000000000001,-29.1587450968565
0.0800000000000001,-29.7257930190958
0.0820000000000001,-30.2798022260703
0.0840000000000001,-30.8205297110316
0.0860000000000001,-31.3477382930336
0.0880000000000001,-31.8611967209679
0.0900000000000001,-32.3606797749979
0.0920000000000001,-32.8459683653482
0.0940000000000001,-33.316849628404
0.0960000000000001,-33.7731170200806
0.0980000000000001,-34.2145704064203
0.1,-34.6410161513776
0.102,-35.0522672017546
0.104,-35.4481431692486
0.106,-35.8284704095765
0.108,-36.1930820986408
0.11,-36.5418183057041
0.112,-36.87452606354
0.114,-37.1910594355301
0.116,-37.4912795796757
0.118,-37.7750548094993
0.12,-38.0422606518062
0.122,-38.2927799012827
0.124,-38.5265026719063
0.126,-38.7433264451453
0.128,-38.9431561149264
0.13,-39.1259040293522
0.132,-39.2914900291476
0.134,-39.4398414828202
0.136,-39.5708933185195
0.138,-39.6845880525791
0.14,-39.7808758147309
0.142,-39.8597143699802
0.144,-39.9210691371309
0.146,-39.9649132039543
0.148,-39.9912273389938
0.15,-40
