time,Ft
0,0
0.002,-0.139621803391453
0.004,-0.279216387235689
0.006,-0.418756537291996
0.008,-0.558215049931638
0.01,-0.697564737441253
0.012,-0.836778433323155
0.014,-0.975828997591495
0.016,-1.11468932206325
0.018,-1.25333233564304
0.02,-1.39173100960065
0.022,-1.52985836284038
0.024,-1.66768746716102
0.026,-1.8051914525056
0.028,-1.94234351219972
0.03,-2.07911690817759
0.032,-2.21548497619467
0.034,-2.3514211310259
0.036,-2.48689887164855
0.038,-2.62189178640865
0.04,-2.75637355816999
0.042,-2.89031796944472
0.044,-3.02369890750445
0.046,-3.15649036947103
0.048,-3.28866646738583
0.05,-3.42020143325669
0.052,-3.55106962408137
0.054,-3.68124552684678
0.056,-3.81070376350274
0.058,-3.93941909590951
0.06,-4.06736643075801
0.062,-4.19452082446177
0.064,-4.32085748801983
0.066,-4.44635179184928
0.068,-4.57097927058695
0.07,-4.69471562785891
0.0720000000000001,-4.81753674101716
0.0740000000000001,-4.93941866584231
0.0760000000000001,-5.06033764121164
0.0780000000000001,-5.18027009373131
0.0800000000000001,-5.29919264233205
0.0820000000000001,-5.4170821028274
0.0840000000000001,-5.53391549243344
0.0860000000000001,-5.64967003424938
0.0880000000000001,-5.76432316169794
0.0900000000000001,-5.87785252292474
0.0920000000000001,-5.99023598515586
0.0940000000000001,-6.10145163901268
0.0960000000000001,-6.21147780278311
0.0980000000000001,-6.32029302664851
0.1,-6.4278760968654
0.102,-6.53420603990106
0.104,-6.63926212652242
0.106,-6.74302387583724
0.108,-6.84547105928689
0.11,-6.94658370458998
0.112,-7.04634209963595
0.114,-7.14472679632804
0.116,-7.24171861437468
0.118,-7.33729864502877
0.12,-7.43144825477395
0.122,-7.52414908895725
0.124,-7.61538307536737
0.126,-7.7051324277579
0.128,-7.79337964931475
0.13,-7.88010753606722
0.132,-7.96529918024197
0.134,-8.04893797355915
0.136,-8.13100761047028
0.138,-8.21149209133704
0.14,-8.29037572555042
0.142,-8.36764313458962
0.144,-8.44327925502015
0.146,-8.51726934143048
0.148,-8.58959896930665
0.15,-8.66025403784439
0.152,-8.7292207726981
