time,Ft
0,0
0.002,-0.349063014898078
0.004,-0.698109016957264
0.006,-1.04712099416785
0.008,-1.39608193617844
0.01,-1.74497483512505
0.012,-2.09378268645998
0.014,-2.44248848978066
0.016,-2.79107524965819
0.018,-3.13952597646567
0.02,-3.48782368720627
0.022,-3.83595140634093
0.024,-4.18389216661578
0.026,-4.53162900988901
0.028,-4.87914498795748
0.03,-5.22642316338268
0.032,-5.57344661031628
0.034,-5.92019841532505
0.036,-6.26666167821522
0.038,-6.61281951285613
0.04,-6.95865504800328
0.042,-7.30415142812059
0.044,-7.64929181420191
0.046,-7.99405938459175
0.048,-8.33843733580512
0.05,-8.68240888334652
0.052,-9.025957262528
0.054,-9.36906572928624
0.056,-9.7117175609986
0.058,-10.0538960572982
0.06,-10.395584540888
0.062,-10.7367663583532
0.064,-11.0774248809734
0.066,-11.4175435055328
0.068,-11.7571056551295
0.07,-12.0960947799834
0.0720000000000001,-12.4344943582427
0.0740000000000001,-12.7722878967895
0.0760000000000001,-13.1094589320432
0.0780000000000001,-13.4459910307633
0.0800000000000001,-13.78186779085
0.0820000000000001,-14.1170728421438
0.0840000000000001,-14.4515898472236
0.0860000000000001,-14.7854025022023
0.0880000000000001,-15.1184945375222
0.0900000000000001,-15.4508497187474
0.0920000000000001,-15.7824518473551
0.0940000000000001,-16.1132847615256
0.0960000000000001,-16.4433323369292
0.0980000000000001,-16.7725784875128
0.1,-17.1010071662834
0.102,-17.4286023660908
0.104,-17.7553481204069
0.106,-18.0812285041046
0.108,-18.4062276342339
0.11,-18.7303296707956
0.112,-19.0535188175137
0.114,-19.3757793226052
0.116,-19.6970954795476
0.118,-20.0174516278448
0.12,-20.33683215379
0.122,-20.6552214912271
0.124,-20.9726041223089
0.126,-21.2889645782536
0.128,-21.6042874400991
0.13,-21.9185573394539
0.132,-22.2317589592464
0.134,-22.5438770344716
0.136,-22.8548963529347
0.138,-23.1648017559931
0.14,-23.4735781392946
0.142,-23.7812104535138
0.144,-24.0876837050858
0.146,-24.3929829569366
0.148,-24.6970933292116
0.15,-25
0.152,-25.3016882060582
0.154,-25.6021432435286
0.156,-25.9013504686565
0.158,-26.199295298504
0.16,-26.4959632116603
0.162,-26.7913397489498
0.164,-27.085410514137
0.166,-27.3781611746275
0.168,-27.6695774621672
0.17,-27.9596451735374
0.172,-28.2483501712469
0.174,-28.5356783842216
0.176,-28.8216158084897
0.178,-29.1061485078645
0.18,-29.3892626146237
0.182,-29.6709443301851
0.184,-29.9511799257793
0.186,-30.2299557431188
0.188,-30.5072581950634
0.19,-30.7830737662829
0.192,-31.0573890139155
0.194,-31.330190568223
0.196,-31.6014651332426
0.198,-31.8711994874345
0.2,-32.139380484327
0.202,-32.4059950531566
0.204,-32.6710301995053
0.206,-32.934473005934
0.208,-33.1963106326121
0.21,-33.4565303179429
0.212,-33.7151193791862
0.214,-33.9720652130758
0.216,-34.2273552964345
0.218,-34.4809771867835
0.22,-34.7329185229499
0.222,-34.9831670256683
0.224,-35.2317104981798
0.226,-35.4785368268261
0.228,-35.7236339816402
0.23,-35.9669900169326
0.232,-36.2085930718734
0.234,-36.4484313710706
