time,Ft
0,0
0.002,-0.167549648295412
0.004,-0.335087537379627
0.006,-0.502601908866749
0.008,-0.67008100602143
0.01,-0.837513074583992
0.012,-1.00488636359539
0.014,-1.17218912622193
0.016,-1.3394096205797
0.018,-1.50653611055865
0.02,-1.67355686664631
0.022,-1.84046016675094
0.024,-2.0072342970243
0.026,-2.1738675526837
0.028,-2.34034823883355
0.03,-2.50666467128609
0.032,-2.67280517738145
0.034,-2.83875809680689
0.036,-3.00451178241514
0.038,-3.17005460104185
0.04,-3.33537493432205
0.042,-3.50046117950552
0.044,-3.6653017502712
0.046,-3.82988507754026
0.048,-3.99419961028814
0.05,-4.15823381635519
0.052,-4.32197618325604
0.054,-4.48541521898763
0.056,-4.64853945283568
0.058,-4.81133743617984
0.06,-4.9737977432971
0.062,-5.13590897216376
0.064,-5.29765974525562
0.066,-5.45903871034651
0.068,-5.62003454130502
0.07,-5.78063593888944
0.0720000000000001,-5.9408316315407
0.0740000000000001,-6.10061037617355
0.0760000000000001,-6.25996095896557
0.0780000000000001,-6.41887219614419
0.0800000000000001,-6.57733293477167
0.0820000000000001,-6.73533205352777
0.0840000000000001,-6.89285846349034
0.0860000000000001,-7.04990110891357
0.0880000000000001,-7.2064489680039
0.0900000000000001,-7.36249105369356
0.0920000000000001,-7.51801641441174
0.0940000000000001,-7.67301413485313
0.0960000000000001,-7.82747333674405
0.0980000000000001,-7.98138317960591
0.1,-8.13473286151601
0.102,-8.28751161986569
0.104,-8.43970873211566
0.106,-8.59131351654857
0.108,-8.74231533301866
0.11,-8.89270358369856
0.112,-9.04246771382302
0.114,-9.19159721242976
0.116,-9.34008161309711
0.118,-9.48791049467859
0.12,-9.63507348203431
0.122,-9.78156024675913
0.124,-9.92736050790754
0.126,-10.0724640327152
0.128,-10.2168606373172
0.13,-10.3605401874626
0.132,-10.5034925992259
0.134,-10.6457078397147
0.136,-10.7871759277737
0.138,-10.9278869346854
0.14,-11.0678309848669
0.142,-11.2069982565629
0.144,-11.3453789825351
0.146,-11.4829634507478
0.148,-11.6197420050492
0.15,-11.7557050458495
0.152,-11.8908430307943
0.154,-12.0251464754345
0.156,-12.1586059538921
0.158,-12.2912120995213
0.16,-12.4229556055662
0.162,-12.553827225814
0.164,-12.6838177752438
0.166,-12.8129181306712
0.168,-12.9411192313889
0.17,-13.0684120798021
0.172,-13.1947877420605
0.174,-13.320237348685
0.176,-13.4447520951903
0.178,-13.5683232427028
0.18,-13.6909421185738
0.182,-13.8126001169885
0.184,-13.9332886995696
0.186,-14.052999395977
0.188,-14.1717238045017
0.19,-14.2894535926561
0.192,-14.4061804977581
0.194,-14.5218963275118
0.196,-14.6365929605818
0.198,-14.7502623471635
0.2,-14.8628965095479
0.202,-14.9744875426817
0.204,-15.0850276147221
0.206,-15.1945089675861
0.208,-15.3029239174955
0.21,-15.4102648555158
0.212,-15.5165242480904
0.214,-15.6216946375693
0.216,-15.7257686427324
0.218,-15.8287389593077
0.22,-15.9305983604839
0.222,-16.0313396974175
0.224,-16.1309558997347
0.226,-16.2294399760272
0.228,-16.3267850143437
0.23,-16.4229841826741
0.232,-16.5180307294296
0.234,-16.6119179839163
0.236,-16.7046393568034
0.238,-16.7961883405857
0.24,-16.8865585100403
0.242,-16.9757435226776
0.244,-17.0637371191864
0.246,-17.1505331238731
0.248,-17.2361254450951
0.25,-17.3205080756888
0.252,-17.4036750933905
0.254,-17.4856206612527
0.256,-17.5663390280532
0.258,-17.6458245286991
0.26,-17.7240715846243
0.262,-17.8010747041811
0.264,-17.8768284830253
0.266,-17.951327604496
0.268,-18.0245668399882
0.27,-18.0965410493204
0.272,-18.1672451810946
0.274,-18.2366742730515
0.276,-18.3048234524184
0.278,-18.3716879362511
0.28,-18.43726303177
0.282,-18.5015441366892
0.284,-18.5645267395393
0.286,-18.6262064199844
0.288,-18.6865788491322
0.29,-18.7456397898378
0.292,-18.803385097001
0.294,-18.8598107178573
0.296,-18.9149126922623
0.298,-18.9686871529699
0.3,-19.0211303259031
0.302,-19.0722385304195
0.304,-19.1220081795695
0.306,-19.1704357803475
0.308,-19.217517933938
0.31,-19.2632513359532
0.312,-19.3076327766655
0.314,-19.3506591412326
0.316,-19.3923274099161
0.318,-19.4326346582935
0.32,-19.4715780574632
0.322,-19.5091548742435
0.324,-19.5453624713639
0.326,-19.5801983076506
0.328,-19.6136599382047
0.33,-19.6457450145738
0.332,-19.6764512849167
0.334,-19.7057765941616
0.336,-19.7337188841574
0.338,-19.7602761938179
0.34,-19.7854466592598
0.342,-19.809228513933
0.344,-19.8316200887452
0.346,-19.8526198121786
0.348,-19.8722262104002
0.35,-19.8904379073655
0.352,-19.9072536249149
0.354,-19.9226721828635
0.356,-19.9366924990837
0.358,-19.9493135895816
0.36,-19.9605345685654
0.362,-19.9703546485084
0.364,-19.9787731402034
0.366,-19.9857894528118
0.368,-19.9914030939045
0.37,-19.9956136694969
0.372,-19.9984208840763
0.374,-19.9998245406228
0.376,-19.9998245406228
0.378,-19.9984208840763
0.38,-19.9956136694969
0.382,-19.9914030939045
0.384,-19.9857894528118
0.386,-19.9787731402034
0.388,-19.9703546485084
0.39,-19.9605345685654
0.392,-19.9493135895815
0.394,-19.9366924990837
0.396,-19.9226721828634
0.398,-19.9072536249149
0.4,-19.8904379073655
0.402,-19.8722262104002
0.404,-19.8526198121786
0.406,-19.8316200887452
0.408,-19.809228513933
0.41,-19.7854466592598
0.412,-19.7602761938179
0.414,-19.7337188841574
0.416,-19.7057765941616
0.418,-19.6764512849166
0.42,-19.6457450145738
0.422,-19.6136599382047
0.424,-19.5801983076506
0.426,-19.5453624713639
0.428,-19.5091548742435
0.43,-19.4715780574632
0.432,-19.4326346582935
0.434,-19.3923274099161
0.436,-19.3506591412326
0.438,-19.3076327766655
0.44,-19.2632513359532
0.442,-19.217517933938
0.444,-19.1704357803475
0.446,-19.1220081795694
0.448,-19.0722385304195
0.45,-19.0211303259031
0.452,-18.9686871529699
0.454,-18.9149126922623
0.456,-18.8598107178573
0.458,-18.803385097001
0.46,-18.7456397898378
0.462,-18.6865788491322
0.464,-18.6262064199844
0.466,-18.5645267395393
0.468,-18.5015441366892
0.47,-18.43726303177
0.472,-18.3716879362511
0.474,-18.3048234524183
0.476,-18.2366742730515
0.478,-18.1672451810946
0.48,-18.0965410493204
0.482,-18.0245668399882
0.484,-17.9513276044959
0.486,-17.8768284830253
0.488,-17.801074704181
0.49,-17.7240715846243
0.492,-17.6458245286991
0.494,-17.5663390280531
0.496,-17.4856206612527
0.498,-17.4036750933905
0.5,-17.3205080756888
0.502,-17.2361254450951
0.504,-17.150533123873
0.506,-17.0637371191864
0.508,-16.9757435226776
0.51,-16.8865585100403
0.512,-16.7961883405856
0.514,-16.7046393568033
0.516,-16.6119179839162
0.518,-16.5180307294296
0.52,-16.4229841826741
0.522,-16.3267850143437
0.524,-16.2294399760272
0.526,-16.1309558997346
0.528,-16.0313396974175
0.53,-15.9305983604839
0.532,-15.8287389593077
0.534,-15.7257686427324
0.536,-15.6216946375692
0.538,-15.5165242480904
0.54,-15.4102648555158
0.542,-15.3029239174955
0.544,-15.1945089675861
0.546,-15.0850276147221
0.548,-14.9744875426817
0.55,-14.8628965095479
0.552,-14.7502623471635
0.554,-14.6365929605818
0.556,-14.5218963275118
0.558,-14.4061804977581
0.56,-14.289453592656
0.562,-14.1717238045017
0.564,-14.052999395977
0.566,-13.9332886995696
0.568,-13.8126001169884
0.57,-13.6909421185738
0.572,-13.5683232427027
0.574,-13.4447520951903
0.576,-13.320237348685
0.578,-13.1947877420605
0.58,-13.0684120798021
0.582,-12.9411192313889
0.584,-12.8129181306712
0.586,-12.6838177752438
0.588,-12.553827225814
0.59,-12.4229556055662
0.592,-12.2912120995213
0.594,-12.1586059538921
0.596,-12.0251464754345
0.598,-11.8908430307942
0.6,-11.7557050458494
0.602,-11.6197420050492
0.604,-11.4829634507478
0.606,-11.3453789825351
0.608,-11.2069982565629
0.61,-11.0678309848669
0.612,-10.9278869346854
0.614,-10.7871759277736
0.616,-10.6457078397147
0.618,-10.5034925992259
0.62,-10.3605401874626
0.622,-10.2168606373172
0.624,-10.0724640327152
0.626,-9.92736050790751
0.628,-9.7815602467591
0.63,-9.63507348203428
0.632,-9.48791049467855
0.634,-9.34008161309708
0.636,-9.19159721242973
0.638,-9.04246771382299
0.64,-8.89270358369852
0.642,-8.74231533301863
0.644,-8.59131351654853
0.646,-8.43970873211562
0.648,-8.28751161986565
0.65,-8.13473286151598
0.652,-7.98138317960588
0.654,-7.82747333674402
0.656,-7.67301413485309
0.658,-7.5180164144117
0.66,-7.36249105369353
0.662,-7.20644896800387
0.664,-7.04990110891354
0.666,-6.89285846349031
0.668,-6.73533205352773
0.67,-6.57733293477163
0.672,-6.41887219614416
0.674,-6.25996095896553
0.676,-6.10061037617351
0.678,-5.94083163154066
0.68,-5.7806359388894
0.682,-5.62003454130499
0.684,-5.45903871034647
0.686,-5.29765974525558
0.688000000000001,-5.13590897216372
0.690000000000001,-4.97379774329706
0.692000000000001,-4.8113374361798
0.694000000000001,-4.64853945283565
0.696000000000001,-4.48541521898759
0.698000000000001,-4.321976183256
0.700000000000001,-4.15823381635515
0.702000000000001,-3.99419961028811
0.704000000000001,-3.82988507754023
0.706000000000001,-3.66530175027116
0.708000000000001,-3.50046117950548
0.710000000000001,-3.33537493432201
0.712000000000001,-3.17005460104182
0.714000000000001,-3.00451178241511
0.716000000000001,-2.83875809680685
0.718000000000001,-2.67280517738141
0.720000000000001,-2.50666467128605
0.722000000000001,-2.34034823883351
0.724000000000001,-2.17386755268367
0.726000000000001,-2.00723429702426
0.728000000000001,-1.8404601667509
0.730000000000001,-1.67355686664627
0.732000000000001,-1.50653611055862
0.734000000000001,-1.33940962057966
0.736000000000001,-1.1721891262219
0.738000000000001,-1.00488636359535
0.740000000000001,-0.837513074583952
0.742000000000001,-0.670081006021391
0.744000000000001,-0.502601908866712
0.746000000000001,-0.335087537379591
0.748000000000001,-0.167549648295369
0.750000000000001,4.19596273867116e-14
0.752000000000001,0.167549648295453
0.754000000000001,0.335087537379666
0.756000000000001,0.502601908866787
0.758000000000001,0.670081006021466
0.760000000000001,0.837513074584036
0.762000000000001,1.00488636359543
0.764000000000001,1.17218912622197
0.766000000000001,1.33940962057974
0.768000000000001,1.50653611055869
0.770000000000001,1.67355686664635
0.772000000000001,1.84046016675099
0.774000000000001,2.00723429702434
0.776000000000001,2.17386755268374
0.778000000000001,2.34034823883359
0.780000000000001,2.50666467128613
0.782000000000001,2.67280517738149
0.784000000000001,2.83875809680693
0.786000000000001,3.00451178241518
0.788000000000001,3.17005460104189
0.790000000000001,3.33537493432209
0.792000000000001,3.50046117950557
0.794000000000001,3.66530175027124
0.796000000000001,3.8298850775403
0.798000000000001,3.99419961028818
0.800000000000001,4.15823381635522
0.802000000000001,4.32197618325609
0.804000000000001,4.48541521898767
0.806000000000001,4.64853945283572
0.808000000000001,4.81133743617987
0.810000000000001,4.97379774329714
0.812000000000001,5.1359089721638
0.814000000000001,5.29765974525566
0.816000000000001,5.45903871034655
0.818000000000001,5.62003454130506
0.820000000000001,5.78063593888947
0.822000000000001,5.94083163154075
0.824000000000001,6.10061037617359
0.826000000000001,6.25996095896561
0.828000000000001,6.41887219614423
0.830000000000001,6.5773329347717
0.832000000000001,6.7353320535278
0.834000000000001,6.89285846349039
0.836000000000001,7.04990110891361
0.838000000000001,7.20644896800394
0.840000000000001,7.3624910536936
0.842000000000001,7.51801641441177
0.844000000000001,7.67301413485317
0.846000000000001,7.82747333674409
0.848000000000001,7.98138317960595
0.850000000000001,8.13473286151605
0.852000000000001,8.28751161986572
0.854000000000001,8.4397087321157
0.856000000000001,8.59131351654861
0.858000000000001,8.7423153330187
0.860000000000001,8.89270358369859
0.862000000000001,9.04246771382305
0.864000000000001,9.19159721242979
0.866000000000001,9.34008161309715
0.868000000000001,9.48791049467863
0.870000000000001,9.63507348203435
0.872000000000001,9.78156024675916
0.874000000000001,9.92736050790757
0.876000000000001,10.0724640327153
0.878000000000001,10.2168606373172
0.880000000000001,10.3605401874626
0.882000000000001,10.503492599226
0.884000000000001,10.6457078397147
0.886000000000001,10.7871759277737
0.888000000000001,10.9278869346854
0.890000000000001,11.0678309848669
0.892000000000001,11.2069982565629
0.894000000000001,11.3453789825352
0.896000000000001,11.4829634507478
0.898000000000001,11.6197420050492
0.900000000000001,11.7557050458495
0.902000000000001,11.8908430307943
0.904000000000001,12.0251464754346
0.906000000000001,12.1586059538921
0.908000000000001,12.2912120995213
0.910000000000001,12.4229556055662
0.912000000000001,12.5538272258141
0.914000000000001,12.6838177752438
0.916000000000001,12.8129181306713
0.918000000000001,12.9411192313889
0.920000000000001,13.0684120798021
0.922000000000001,13.1947877420606
0.924000000000001,13.3202373486851
0.926000000000001,13.4447520951904
0.928000000000001,13.5683232427028
0.930000000000001,13.6909421185738
0.932000000000001,13.8126001169885
0.934000000000001,13.9332886995697
0.936000000000001,14.052999395977
0.938000000000001,14.1717238045018
0.940000000000001,14.2894535926561
0.942000000000001,14.4061804977582
0.944000000000001,14.5218963275119
0.946000000000001,14.6365929605819
0.948000000000001,14.7502623471635
0.950000000000001,14.8628965095479
0.952000000000001,14.9744875426818
0.954000000000001,15.0850276147221
0.956000000000001,15.1945089675861
