time,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0,0,3.7232370985901e-11,0,3.56132921243496e-11,2.47480459625115e-07,3.32236059502123e-11,4.50336651542856e-07,6.70127886802132e-11,8.03645669576129e-07,3.04599467961358e-11,6.05835983528109e-07,1.00099142043426e-10,1.31741785614846e-06,3.63254579840247e-11,3.31094567127828e-07,1.38146549231016e-10,1.2322029809369e-06,3.13531983052167e-11,-6.47103195763388e-07,1.24709947277762e-10,-3.22738545333608e-07,-9.86665302702935e-11,-2.65715971456773e-06,-1.92981994824654e-10,-4.47288215168159e-06,-6.30429060608132e-10,-5.81617715684413e-06,-1.35393305139108e-09,-1.21488954681126e-05,-1.76998830015304e-09,-9.50633544131886e-06,-3.68688044035209e-09,-2.29759126797936e-05,-2.69229847046073e-09,-1.15864285427146e-05
0.004,0,0,8.55640004220145e-10,0,7.7668648570067e-10,1.68591674812917e-06,6.78337426570639e-10,2.88719514399995e-06,1.43913241082008e-09,4.78330776464667e-06,6.97086627440242e-10,2.79255732333865e-06,2.25129603766788e-09,6.18056400804667e-06,8.66209402400252e-10,-5.75996693535234e-07,2.78482764195217e-09,2.4277244585549e-06,-2.25504809585589e-10,-7.53863408304592e-06,4.23423906051931e-10,-1.00408631902237e-05,-5.44893607734415e-09,-1.78914850359122e-05,-1.0410630247166e-08,-3.40228124124785e-05,-1.73113177626684e-08,-3.01857501994536e-05,-3.57419348682046e-08,-7.00099718634646e-05,-3.33542682457423e-08,-4.12149397631241e-05,-7.49030341987229e-08,-0.000114426018093183,-4.26249361293661e-08,-4.61369558312833e-05
0.006,0,0,4.07228962559634e-09,0,3.68229920519423e-09,3.69285727869397e-06,3.29318909275902e-09,5.79384136839631e-06,7.22416857043522e-09,8.43767993452501e-06,3.89330354136115e-09,2.15614344005122e-06,1.07893274559888e-08,5.07861647238618e-06,1.97546345374058e-09,-1.02256901438515e-05,6.68257468010361e-09,-1.43689941457571e-05,-1.34219716444052e-08,-2.96288550185291e-05,-2.40865110550314e-08,-5.55302878035979e-05,-5.22781879288811e-08,-5.30462693618011e-05,-1.05548310861943e-07,-0.000120424629949768,-1.13147180908218e-07,-7.63289650004849e-05,-2.51589049339004e-07,-0.000206513510247207,-1.76842881712093e-07,-9.45673573119494e-05,-4.48621953725058e-07,-0.000306013976150961,-2.08705936115527e-07,-0.000102119016970747
0.008,0,0,8.47850748749076e-09,0,8.46419426060165e-09,1.07825182441049e-06,8.39022148116401e-09,-4.07996114580711e-08,1.60713410272613e-08,-4.37646986805744e-06,5.09411614626458e-09,-1.29206931153302e-05,1.19030740048844e-08,-2.85157231835912e-05,-1.89437895040588e-08,-3.70038976783075e-05,-3.6800050786675e-08,-8.10701330802827e-05,-8.73497338232665e-08,-6.91043340025333e-05,-1.82185304979365e-07,-0.000167938080878351,-2.12402909662809e-07,-0.000104817794548356,-4.76336015517511e-07,-0.000290150174130917,-3.79699907082998e-07,-0.000138830839553277,-9.39723817055672e-07,-0.000442933321729621,-5.39908431774416e-07,-0.000164801837519469,-1.52742924927164e-06,-0.000614580998513273,-6.14444238498093e-07,-0.000175237781231992
0.01,0,0,1.84905139709789e-08,0,1.62168382584233e-08,-9.52730803170718e-06,1.03236420025575e-08,-2.04593065476381e-05,1.0232527129995e-08,-4.37100235993932e-05,-2.98488943150387e-08,-4.92803362960308e-05,-6.32421543332406e-08,-0.000110723719328789,-1.2941969679552e-07,-8.59724682668294e-05,-2.77601467777526e-07,-0.000217769528023283,-3.15068981940098e-07,-0.00012894398238202,-7.25585524306904e-07,-0.000369572914247442,-5.95041042731156e-07,-0.00017471968062996,-1.48856390944403e-06,-0.000566248748810607,-9.34560471234031e-07,-0.000217550521560149,-2.58454628727896e-06,-0.000801163244150702,-1.24151097123399e-06,-0.000249815309126798,-3.915529907615e-06,-0.00105944281540291,-1.38093738751998e-06,-0.000262726523816532
0.012,0,0,4.35532441088298e-08,0,2.69941478714291e-08,-2.50013458796995e-05,-7.2766770313296e-09,-5.05017142594535e-05,-5.25885838931443e-08,-0.000101984194272678,-1.72427622382325e-07,-0.000103933914985139,-3.61570841016362e-07,-0.00023370635373898,-4.68219419492761e-07,-0.00015984795125723,-1.03501942384997e-06,-0.000422080498226894,-9.00638151914453e-07,-0.000216919597545686,-2.20256912201203e-06,-0.00066707770635137,-1.44992862471454e-06,-0.000272534459328661,-3.95342365693655e-06,-0.000965268563289165,-2.05173457291299e-06,-0.000322430105950283,-6.28132663664768e-06,-0.00130786235027228,-2.57618985940425e-06,-0.000359984268218384,-9.01144032842634e-06,-0.00167785415532723,-2.81725365570226e-06,-0.000375277215974609
0.014,0,0,7.42456126606888e-08,0,2.35047948666881e-08,-4.35702920889449e-05,-7.69183295069789e-08,-8.68824771244712e-05,-2.50861382629068e-07,-0.000173205105735126,-5.18523489283537e-07,-0.000172066734296197,-1.10288162982242e-06,-0.000386920801106198,-1.22719380978478e-06,-0.000254881558050896,-2.78138674398828e-06,-0.000681749390824022,-2.16269714591461e-06,-0.000334009399733106,-5.48097063081513e-06,-0.00105295795091408,-3.25348721844037e-06,-0.00040712807131793,-9.29790080502879e-06,-0.0014926184037058,-4.36878313827031e-06,-0.000469987542412294,-1.41538912243765e-05,-0.001987190464702,-5.2867053203213e-06,-0.000515517165297326,-1.97010235569238e-05,-0.002514522671648,-5.69408363768149e-06,-0.000533536156308178
0.016,0,0,1.06399980201852e-07,0,-7.6409396012223e-09,-6.52468855281907e-05,-2.3003313431251e-07,-0.000129533327097677,-6.64455213302402e-07,-0.000257155908494991,-1.17835989274856e-06,-0.000253329460145377,-2.53979199678235e-06,-0.000569930823530816,-2.65172571362449e-06,-0.000371158013176111,-6.10705133094475e-06,-0.00099700775078509,-4.53903129700299e-06,-0.000481515382201571,-1.16965296319138e-05,-0.00152925371546006,-6.65704224687521e-06,-0.000580669425856566,-1.94021357610442e-05,-0.00215261565374468,-8.71327159826454e-06,-0.000662568814723225,-2.89697952420075e-05,-0.00284599594228174,-1.03077777716518e-05,-0.000719214726544428,-3.97060595052828e-05,-0.00357932039512705,-1.09718631457846e-05,-0.000740626284923931
0.018,0,0,1.44578362637046e-07,0,-8.00055565878627e-08,-9.15173397048957e-05,-5.1640290429246e-07,-0.00018152221872187,-1.42824241319908e-06,-0.000359905395733789,-2.35900558448622e-06,-0.000353575385135418,-5.11681992416077e-06,-0.000794917383797535,-5.15348245898229e-06,-0.000514319644179507,-1.19517925495866e-05,-0.00138363193508313,-8.59248301992968e-06,-0.000660283600337353,-2.23821140377692e-05,-0.00210897304640629,-1.22675075794308e-05,-0.000786668701110958,-3.6394925496506e-05,-0.00294840463662025,-1.56633711235243e-05,-0.000887301884234746,-5.34125457642559e-05,-0.00387241010832968,-1.81718527563496e-05,-0.000954394356654736,-7.22312163935063e-05,-0.00484301637304045,-1.91677265447479e-05,-0.000978924925062623
0.02,0,0,1.78329149553557e-07,0,-2.52883645250172e-07,-0.000126599473177718,-1.07470979724432e-06,-0.000249645894546941,-2.8419380621803e-06,-0.000492139834710347,-4.39707746466478e-06,-0.000477809427906888,-9.53493447785577e-06,-0.00107475532159178,-9.18135195507221e-06,-0.000683535982348656,-2.14818646054789e-05,-0.00185096443995265,-1.47947474496335e-05,-0.000864459710390748,-3.91672024413015e-05,-0.00279405525961206,-2.05341402146646e-05,-0.00101647413180745,-6.23320309737413e-05,-0.00387242502733174,-2.56204437433885e-05,-0.00113399707553206,-8.9920215500454e-05,-0.00504837484978687,-2.9249245842912e-05,-0.0012104540110996,-0.000120084847464233,-0.0062770394529541,-3.06538248413784e-05,-0.00123797078002405
