time,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0,0,2.38285976695083e-09,0,2.27923980276615e-09,1.97983347360839e-06,2.12630169100023e-09,3.60267312632207e-06,4.28880057807538e-09,6.42912702121655e-06,1.94943122247877e-09,4.84665324482473e-06,6.40632090119838e-09,1.05392680296162e-05,2.32482087003901e-09,2.64872135746838e-06,8.84134228656539e-09,9.85752328745223e-06,2.00658984594061e-09,-5.17683695971315e-06,7.98139634447972e-09,-2.58199533790467e-06,-6.3146344025035e-09,-2.12572338838025e-05,-1.23507864459846e-08,-3.57830623306469e-05,-4.03472487387106e-08,-4.65292957562033e-05,-8.66512755875328e-08,-9.71910122241182e-05,-1.13278697741525e-07,-7.60504981287504e-05,-2.35959230551641e-07,-0.000183806952823695,-1.72306354002655e-07,-9.26912269460901e-05
0.004,0,0,5.47553597571829e-08,0,4.97033192659416e-08,1.34860131003757e-05,4.34103969957192e-08,2.30950578815202e-05,9.20975228142517e-08,3.82618811752593e-05,4.46113590835033e-08,2.23367178472962e-05,1.44072001814637e-07,4.94363687864123e-05,5.54312216312769e-08,-4.6109799100941e-06,1.78210837212888e-07,1.94120181049271e-05,-1.44378568402254e-08,-6.03089136445137e-05,2.70872334293151e-08,-8.03339707876741e-05,-3.48706478552086e-07,-0.000143126317664881,-6.66229947698689e-07,-0.000272180901062194,-1.10781786886572e-06,-0.000241474329254014,-2.2872762967538e-06,-0.000560064169966054,-2.13446906944073e-06,-0.000329703722953362,-4.79335525799349e-06,-0.000915376098573709,-2.72774953823848e-06,-0.00036907897466233
0.006,0,0,2.60479823665206e-07,0,2.3555376550668e-07,2.95229287094929e-05,2.10690005016896e-07,4.63148025016734e-05,4.6215448294053e-07,6.74386484056405e-05,2.49060643043455e-07,1.72042284147675e-05,6.9014566375656e-07,4.05289460383575e-05,1.26201406700704e-07,-8.18302695679247e-05,4.27161635534538e-07,-0.000115055870001611,-8.58970170793817e-07,-0.00023701052934422,-1.54153611992486e-06,-0.000444297301662412,-3.34463836749423e-06,-0.000424291925918116,-6.75302386940216e-06,-0.000963346582749119,-7.23839414797769e-06,-0.000610501797467131,-1.60957103682422e-05,-0.00165191120674479,-1.13132517989029e-05,-0.000756380588694454,-2.87007083251086e-05,-0.00244775283549723,-1.33518373924726e-05,-0.000816788712643473
0.008,0,0,5.41709429903467e-07,0,5.4084910997116e-07,8.52280240235678e-06,5.36093264513912e-07,-5.04391135734338e-07,1.02645928022588e-06,-3.53119630407824e-05,3.24342466169339e-07,-0.000103555092840297,7.57810481761611e-07,-0.000228560824681694,-1.21405849429383e-06,-0.000296091224925571,-2.3592002441197e-06,-0.000648950963460245,-5.58783996825526e-06,-0.000552674583236667,-1.16567692789544e-05,-0.00134361244781297,-1.35813210816138e-05,-0.000838140963927517,-3.04634755589242e-05,-0.00232080538594939,-2.42753259988399e-05,-0.00111005382615664,-6.00891817902203e-05,-0.00354242051692089,-3.45182789887939e-05,-0.00131772425095288,-9.76640058058805e-05,-0.00491489868663405,-3.92847445445601e-05,-0.00140119458421908
0.01,0,0,1.17964919095527e-06,0,1.03271675967179e-06,-7.65513737807241e-05,6.53273252666579e-07,-0.000164226251217476,6.3965287746279e-07,-0.00035058100687939,-1.92210419665705e-06,-0.000394738998964377,-4.07227272401547e-06,-0.000886970774982767,-8.28722404484687e-06,-0.000687787854678234,-1.77829634496535e-05,-0.00174299694652182,-2.01394882465639e-05,-0.00103084322405667,-4.64048441629639e-05,-0.00295634432649047,-3.80066674108337e-05,-0.0013963230516699,-9.51301525123796e-05,-0.00452802466486556,-5.9678007296244e-05,-0.00173842915077633,-0.000165115898695446,-0.00640521277428136,-7.92804295940234e-05,-0.00199628890974921,-0.000250112876045011,-0.00846918371599019,-8.81886551739939e-05,-0.00209953563313114
0.012,0,0,2.76824304652154e-06,0,1.69732712550218e-06,-0.000200991740856327,-5.1151941102252e-07,-0.00040557788896903,-3.45264992972871e-06,-0.000818339273598701,-1.10943650371978e-05,-0.000832609792282278,-2.32623807777552e-05,-0.00187249836492526,-2.99612724497596e-05,-0.00127826325979684,-6.62853004328347e-05,-0.00337789252972193,-5.74751163300352e-05,-0.00173264611372194,-0.000140730576051648,-0.00533408295226123,-9.23986762060465e-05,-0.00217547541085056,-0.00025226798964175,-0.00771399438924172,-0.000130679273202624,-0.00257313571296172,-0.000400531478082492,-0.0104480178868922,-0.000164079622149536,-0.00287285504057989,-0.00057442406559162,-0.0134008438277246,-0.000179447780233434,-0.00299507862035367
0.014,0,0,4.66963525743966e-06,0,1.37243332577478e-06,-0.000351063845910344,-5.12031499842054e-06,-0.000698959912003268,-1.64170689819785e-05,-0.00139162127127146,-3.3404981511561e-05,-0.00137886852308975,-7.10327689500871e-05,-0.00310144152060795,-7.84271068413006e-05,-0.00203652732990261,-0.000178008894282548,-0.00545447645059757,-0.00013757288994605,-0.00266333617601755,-0.000349465686536875,-0.00841237346723261,-0.000206410035677051,-0.00324239929955568,-0.000591447706452009,-0.0119127288954417,-0.000276842960588971,-0.00374101972143306,-0.000899119721096429,-0.0158492272278303,-0.000334953180362597,-0.00410322782907662,-0.00125059760595907,-0.0200467204470024,-0.000360801501719706,-0.00424703733071219
0.016,0,0,6.56613431556906e-06,0,-8.80877883703546e-07,-0.000526918075315357,-1.52985325872816e-05,-0.0010437433107653,-4.35365405899687e-05,-0.00206819495715465,-7.59222177173716e-05,-0.00202956493672966,-0.000163529081846251,-0.0045678107804381,-0.000168920913592462,-0.00296032930487539,-0.000389841832272787,-0.00796819068083994,-0.000287127558705942,-0.00382846501386146,-0.000742576633909705,-0.0121954658042918,-0.000419398553462691,-0.00460810628258771,-0.00122750601292566,-0.0171399255408818,-0.000547966575939205,-0.00525376007105271,-0.00182907183109404,-0.0226375494348665,-0.000648073598325242,-0.00570248513549305,-0.00250415489813739,-0.0284523593138424,-0.000689933609981679,-0.00587303470971763
0.018,0,0,8.72548319440472e-06,0,-5.94540765382702e-06,-0.000739088016451966,-3.41910449528454e-05,-0.00146177046371334,-9.32003393084291e-05,-0.00289133408899654,-0.000151327819843476,-0.00282650351979252,-0.000327874547300499,-0.00635797913483397,-0.000326116366569319,-0.00408843028628494,-0.000758245028220553,-0.011027607867088,-0.000539107969831181,-0.00522822732047172,-0.00141078508630533,-0.0167634517362442,-0.000765917774243386,-0.00621465200615554,-0.00228456066825332,-0.0233910893589839,-0.0009759307797872,-0.00700303586879959,-0.00334465647599865,-0.0306832955412328,-0.00113200405987667,-0.00753227486084883,-0.00451714391373186,-0.0383443584401543,-0.00119433942298878,-0.00772730285382377
