time,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0,0,4.59725810107668e-11,0,4.39734272999008e-11,2.74998298286355e-07,4.10227680871711e-11,5.00410468055885e-07,8.27438807836255e-11,8.93004608230979e-07,3.76103467609934e-11,6.73200072150346e-07,1.23597176765274e-10,1.4639041259881e-06,4.48527725843123e-11,3.67909611580547e-07,1.70576121745051e-10,1.36921402619442e-06,3.87132862647126e-11,-7.19055891510832e-07,1.53985309068796e-10,-3.58624530346027e-07,-1.21828262819312e-10,-2.95261455916908e-06,-2.38284056536044e-10,-4.97023080645386e-06,-7.7842077392698e-10,-6.4628893862538e-06,-1.67176559614134e-09,-1.34997552113806e-05,-2.18548882074079e-09,-1.05633636680506e-05,-4.55236680919585e-09,-2.55306498734108e-05,-3.32430910459213e-09,-1.28747464453562e-05
0.004,0,0,1.05669764227999e-09,0,9.59197845677751e-10,1.87349657922956e-06,8.37745215489316e-10,3.20844532405962e-06,1.77731406764113e-09,5.31556083060118e-06,8.60889957931062e-10,3.10335934645345e-06,2.78031831617873e-09,6.86842821902063e-06,1.06975883121614e-09,-6.39883813972953e-07,3.43928736595781e-09,2.69826078893874e-06,-2.78333015690987e-10,-8.37718369045386e-06,5.2331648893583e-10,-1.11574869788301e-05,-6.72885525255582e-09,-1.9882161232881e-05,-1.28559900077207e-08,-3.78080460332952e-05,-2.13786525780268e-08,-3.35449798252574e-05,-4.41395746525687e-08,-7.78004065555314e-05,-4.11923650339753e-08,-4.58023153006359e-05,-9.25039297465398e-08,-0.000127160406200875,-5.26425716801619e-08,-5.12726289688233e-05
0.006,0,0,5.0313404295421e-09,0,4.54956010946898e-09,4.10452124454404e-06,4.06883776001336e-09,6.43988934017547e-06,8.92553409711341e-09,9.37895047175021e-06,4.81014311113568e-09,2.39780883773981e-06,1.33308324121833e-08,5.64754323909868e-06,2.44237158291758e-09,-1.13626760400319e-05,8.26130571124598e-09,-1.59643915563531e-05,-1.65750843164051e-08,-3.29276215674493e-05,-2.97418084658318e-08,-6.17100246968374e-05,-6.45734239228382e-08,-5.89558085098394e-05,-1.3036911059267e-07,-0.000133835706525316,-1.39773645325535e-07,-8.48363572448903e-05,-3.10785506750377e-07,-0.000229521814521946,-2.18476687749753e-07,-0.000105111630238265,-5.54211806035225e-07,-0.00034011790827974,-2.57851598611512e-07,-0.000113507377951902
0.008,0,0,1.0484944779797e-08,0,1.0467010103236e-08,1.20187879289341e-06,1.03757515660392e-08,-3.91609763236235e-08,1.98774069981513e-08,-4.85335002633651e-06,6.30862894273828e-09,-1.43528321990827e-05,1.47465369652159e-08,-3.16762918977833e-05,-2.33827210207631e-08,-4.11235049969459e-05,-4.54058297298104e-08,-9.00875096887017e-05,-1.07907390530737e-07,-7.68107321800864e-05,-2.25038634324338e-07,-0.000186648664095865,-2.62465391780863e-07,-0.000116519450862353,-5.8855755754125e-07,-0.00032251029821393,-4.69278853189739e-07,-0.000154342197923154,-1.16130954144327e-06,-0.000492369230801453,-6.67369562933411e-07,-0.00018322583371455,-1.88778782652832e-06,-0.000683209521369056,-7.59547523318661e-07,-0.000194833629176867
0.01,0,0,2.28832013814024e-08,0,2.00799912014533e-08,-1.05798037220211e-05,1.28089220855506e-08,-2.27238310076967e-05,1.27536703005185e-08,-4.85561193962568e-05,-3.68012881146707e-08,-5.475911534895e-05,-7.79558068958007e-08,-0.000123033292442309,-1.59854651835838e-07,-9.55599973294022e-05,-3.4282679015155e-07,-0.00024203155803402,-3.89402610250392e-07,-0.000143355655767071,-8.96625684463454e-07,-0.000410816949781823,-7.35706734995709e-07,-0.000194279879514199,-1.84011241554351e-06,-0.000629525873807508,-1.15579647211677e-06,-0.000241935997080592,-3.19568420140611e-06,-0.000890784789678545,-1.53569318795018e-06,-0.00027784174221956,-4.84213613708617e-06,-0.00117804726433446,-1.70829487597963e-06,-0.000292212147470926
0.012,0,0,5.39275444782075e-08,0,3.3490398995847e-08,-2.77761512246761e-05,-8.82240058969658e-09,-5.61127795898463e-05,-6.46556814544354e-08,-0.000113327289534145,-2.12875794190626e-07,-0.000115517573827367,-4.4636508612595e-07,-0.000259752983129393,-5.78637037407132e-07,-0.000177714314631044,-1.27892771726808e-06,-0.000469210707632432,-1.11371958306429e-06,-0.000241226817876877,-2.72309316766754e-06,-0.000741693442485415,-1.79382150459607e-06,-0.000303140391179137,-4.88965464100193e-06,-0.00107340278937493,-2.53929409438408e-06,-0.000358702405756074,-7.77114741099498e-06,-0.00145456262012795,-3.18917169255352e-06,-0.000400529647044351,-1.11510897505722e-05,-0.00186623985448463,-3.48794658727078e-06,-0.000417564955797366
0.014,0,0,9.20543393840861e-08,0,2.9382069994495e-08,-4.84241629488504e-05,-9.46930423587787e-08,-9.65701178076249e-05,-3.0938648530753e-07,-0.000192535379621641,-6.40666705214229e-07,-0.000191304825337328,-1.36264628639476e-06,-0.000430180355785753,-1.51754064412681e-06,-0.000283456138582631,-3.43899113881181e-06,-0.000758107375081075,-2.67601460836906e-06,-0.000371552461831521,-6.78026517879872e-06,-0.00117109221700079,-4.02777156922866e-06,-0.000452997890089873,-1.15066476689287e-05,-0.00166033973199903,-5.41074668144513e-06,-0.000523043937860169,-1.75217874748262e-05,-0.00221078647952077,-6.54952511090535e-06,-0.000573795156944527,-2.4394490810415e-05,-0.00279775447927229,-7.05507221752426e-06,-0.000593885295189587
0.016,0,0,1.32168803552867e-07,0,-8.81197017768409e-09,-7.25471094722098e-05,-2.83813952356055e-07,-0.00014403772112217,-8.20612762028014e-07,-0.000285973917506092,-1.45718817306628e-06,-0.000281765222033237,-3.1407271243455e-06,-0.000633903893574074,-3.28161188171614e-06,-0.000412924108184593,-7.5567591188372e-06,-0.00110910149807041,-5.62044712533831e-06,-0.00053583332908597,-1.44798084598588e-05,-0.00170146071415149,-8.24720775354588e-06,-0.000646323957495792,-2.40282561537849e-05,-0.00239537922217891,-1.0799227946764e-05,-0.000737634702094488,-3.58884924874802e-05,-0.00316738058354229,-1.2779534062407e-05,-0.000800821366705925,-4.92004525917182e-05,-0.00398394704387476,-1.3604755400479e-05,-0.000824715594206307
0.018,0,0,1.79957424010247e-07,0,-9.79518896960142e-08,-0.000101806380494041,-6.3809418527787e-07,-0.000201944119632545,-1.76605501282505e-06,-0.00040042468922426,-2.91996451022303e-06,-0.000393439704883164,-6.33353635660516e-06,-0.000884542055498058,-6.38316022206797e-06,-0.000572440685104176,-1.48019646673491e-05,-0.00153986692137345,-1.06485815335486e-05,-0.000735076970153364,-2.77316860543441e-05,-0.00234747059607662,-1.52107210853245e-05,-0.000875987172380042,-4.51106427644355e-05,-0.00328231744604743,-1.94300984202569e-05,-0.000988260794268053,-6.62246755818618e-05,-0.0043115512960893,-2.25496770242409e-05,-0.00106316564821222,-8.95793272610381e-05,-0.00539282716621295,-2.37891729226963e-05,-0.00109057029610042
