time,Ft
0,0
0.002,-0.628272596500709
0.004,-1.25626961187599
0.006,-1.8837155858794
0.008,-2.51033529996946
0.01,-3.1358538980296
0.012,-3.75999700692913
0.014,-4.38249085687235
0.016,-5.00306240148307
0.018,-5.62143943757174
0.02,-6.23735072453278
0.022,-6.85052610331967
0.024,-7.46069661494565
0.026,-8.06759461845797
0.028,-8.67095390833415
0.03,-9.27050983124843
0.032,-9.8659994021575
0.034,-10.4571614196545
0.036,-11.0437365805403
0.038,-11.6254675935631
0.04,-12.202099292274
0.042,-12.7733787469522
0.044,-13.3390553755478
0.046,-13.8988810535959
0.048,-14.4526102230515
0.05,-15
0.052,-15.5408102811939
0.054,-16.0748038493699
0.056,-16.6017464773003
0.058,-17.121407030533
0.06,-17.6335575687742
0.062,-18.1379734458713
0.064,-18.6344334083493
0.066,-19.1227196924607
0.068,-19.6026181197032
0.07,-20.0739181907658
0.0720000000000001,-20.5364131778607
0.0740000000000001,-20.989900215401
0.0760000000000001,-21.4341803889841
0.0780000000000001,-21.8690588226424
0.0800000000000001,-22.2943447643218
0.0820000000000001,-22.7098516695527
0.0840000000000001,-23.1153972832737
0.0860000000000001,-23.5108037197752
0.0880000000000001,-23.8958975407259
0.0900000000000001,-24.2705098312484
0.0920000000000001,-24.6344762740111
0.0940000000000001,-24.987637221303
0.0960000000000001,-25.3298377650605
0.0980000000000001,-25.6609278048152
0.1,-25.9807621135332
0.102,-26.2892004013159
0.104,-26.5861073769365
0.106,-26.8713528071824
0.108,-27.1448115739806
0.11,-27.406363729278
0.112,-27.655894547655
0.114,-27.8932945766476
0.116,-28.1184596847568
0.118,-28.3312911071244
0.12,-28.5316954888546
0.122,-28.719584925962
0.124,-28.8948770039298
0.126,-29.0574948338589
0.128,-29.2073670861948
0.13,-29.3444280220142
0.132,-29.4686175218607
0.134,-29.5798811121152
0.136,-29.6781699888897
0.138,-29.7634410394343
0.14,-29.8356568610482
0.142,-29.8947857774851
0.144,-29.9408018528481
0.146,-29.9736849029658
0.148,-29.9934205042454
0.15,-30
0.152,-29.9934205042454
0.154,-29.9736849029657
0.156,-29.9408018528481
0.158,-29.8947857774851
0.16,-29.8356568610482
0.162,-29.7634410394343
0.164,-29.6781699888896
0.166,-29.5798811121151
0.168,-29.4686175218607
0.17,-29.3444280220142
0.172,-29.2073670861948
0.174,-29.0574948338589
0.176,-28.8948770039297
0.178,-28.719584925962
0.18,-28.5316954888546
0.182,-28.3312911071244
0.184,-28.1184596847567
0.186,-27.8932945766475
0.188,-27.655894547655
0.19,-27.406363729278
0.192,-27.1448115739806
0.194,-26.8713528071824
0.196,-26.5861073769364
0.198,-26.2892004013159
0.2,-25.9807621135331
0.202,-25.6609278048152
0.204,-25.3298377650604
0.206,-24.987637221303
0.208,-24.6344762740111
0.21,-24.2705098312484
0.212,-23.8958975407259
0.214,-23.5108037197752
0.216,-23.1153972832736
0.218,-22.7098516695527
0.22,-22.2943447643218
0.222,-21.8690588226423
0.224,-21.4341803889841
0.226,-20.9899002154009
0.228,-20.5364131778606
0.23,-20.0739181907657
0.232,-19.6026181197031
0.234,-19.1227196924606
0.236,-18.6344334083493
0.238,-18.1379734458712
0.24,-17.6335575687741
0.242,-17.1214070305329
0.244,-16.6017464773003
0.246,-16.0748038493698
0.248,-15.5408102811938
0.25,-15
0.252,-14.4526102230514
0.254,-13.8988810535958
0.256,-13.3390553755478
0.258,-12.7733787469521
0.26,-12.202099292274
0.262,-11.625467593563
0.264,-11.0437365805403
0.266,-10.4571614196544
0.268,-9.86599940215744
0.27,-9.27050983124836
0.272,-8.67095390833409
0.274,-8.06759461845791
0.276,-7.46069661494558
0.278,-6.85052610331961
0.28,-6.23735072453271
0.282,-5.62143943757167
0.284,-5.003062401483
0.286,-4.38249085687228
0.288,-3.75999700692906
0.29,-3.13585389802955
0.292,-2.51033529996941
0.294,-1.88371558587934
0.296,-1.25626961187593
0.298,-0.628272596500647
0.3,6.29394410800673e-14
0.302,0.628272596500772
0.304,1.25626961187605
0.306,1.88371558587947
0.308,2.51033529996953
0.31,3.13585389802967
0.312,3.7599970069292
0.314,4.38249085687242
0.316,5.00306240148314
0.318,5.62143943757181
0.32,6.23735072453285
0.322,6.85052610331974
0.324,7.46069661494571
0.326,8.06759461845804
0.328,8.67095390833422
0.33,9.27050983124849
0.332,9.86599940215757
0.334,10.4571614196545
0.336,11.0437365805404
0.338,11.6254675935632
0.34,12.2020992922741
0.342,12.7733787469523
0.344,13.3390553755479
0.346,13.8988810535959
0.348,14.4526102230515
0.35,15.0000000000001
0.352,15.540810281194
0.354,16.07480384937
0.356,16.6017464773004
0.358,17.121407030533
0.36,17.6335575687743
0.362,18.1379734458713
0.364,18.6344334083494
0.366,19.1227196924608
0.368,19.6026181197032
0.37,20.0739181907658
0.372,20.5364131778607
0.374,20.989900215401
0.376,21.4341803889842
0.378,21.8690588226424
0.38,22.2943447643219
0.382,22.7098516695528
0.384,23.1153972832737
0.386,23.5108037197753
0.388,23.8958975407259
0.39,24.2705098312485
0.392,24.6344762740112
0.394,24.987637221303
0.396,25.3298377650605
0.398,25.6609278048153
0.4,25.9807621135332
0.402,26.289200401316
0.404,26.5861073769365
0.406,26.8713528071824
0.408,27.1448115739806
0.41,27.4063637292781
0.412,27.6558945476551
0.414,27.8932945766476
0.416,28.1184596847568
