time,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0,0,2.8734266235688e-12,0,2.74847340267632e-12,6.87512565014123e-08,2.56404817340919e-12,1.25105678566849e-07,5.17174500599494e-12,2.23256617123643e-07,2.35076136299017e-12,1.68304141582016e-07,7.72520059456183e-12,3.65984998031367e-07,2.80343510734295e-12,9.19796668208125e-08,1.06615280473295e-11,3.42311912610094e-07,2.41969865172376e-12,-1.79768346435883e-07,9.62455179062825e-12,-8.96582620011497e-08,-7.61463806983636e-12,-7.38171656482004e-07,-1.48934807683466e-11,-1.242587979341e-06,-4.86536743309932e-11,-1.61576179906004e-06,-1.04490452155992e-10,-3.3750211464065e-06,-1.36599721155465e-10,-2.64090539230848e-06,-2.84536818090984e-10,-6.38281823556178e-06,-2.07779462366461e-10,-3.218765178875e-06
0.004,0,0,6.60511019412726e-11,0,5.99567905278417e-11,4.68396454518979e-07,5.23652551475021e-11,8.02150768375346e-07,1.11095006851986e-10,1.32895815976114e-06,5.3811726887975e-11,7.75885739888668e-07,1.73789838981673e-10,1.71720761045213e-06,6.68677026237013e-11,-1.59959484178987e-07,2.14981604122698e-10,6.74637928304442e-07,-1.7394258738546e-11,-2.09437334628706e-06,3.27195131118978e-11,-2.78944832044051e-06,-4.20591178155329e-10,-4.97077292101691e-06,-8.03570894341918e-10,-9.45242455577112e-06,-1.3363076060653e-09,-8.38669302506568e-06,-2.75901568659761e-09,-1.94510790700324e-05,-2.57482603833017e-09,-1.14512540930015e-05,-5.7821558588218e-09,-3.17918299812312e-05,-3.29056830721926e-09,-1.28189508883832e-05
0.006,0,0,3.14542279084231e-10,0,2.84423715089264e-10,1.02625664038977e-06,2.54370529040534e-10,1.61018839321567e-06,5.57992957756806e-10,2.34509447366205e-06,3.00711842894078e-10,5.99658181065012e-07,8.33409315628338e-10,1.41234220551134e-06,1.52727496726114e-10,-2.8407189087404e-06,5.16578788265201e-10,-3.99093000301102e-06,-1.0360430091229e-09,-8.23247776258215e-06,-1.85897549645209e-09,-1.54282810483006e-05,-4.03654593426844e-09,-1.47403039345947e-05,-8.14942788089703e-09,-3.34615196508098e-05,-8.73772007450316e-09,-2.12113878980369e-05,-1.94280408224981e-08,-5.7385808649083e-05,-1.36580894295139e-08,-2.62810956267902e-05,-3.46459861529618e-08,-8.5038293352778e-05,-1.61198283500315e-08,-2.83804559421594e-05
0.008,0,0,6.55700520483779e-10,0,6.54572728962695e-10,3.0086025884031e-07,6.48870935472163e-10,-9.1516757435069e-09,1.24314710221685e-09,-1.21234547102812e-06,3.94739678022451e-10,-3.58778572865214e-06,9.22829554362136e-10,-7.91811821532829e-06,-1.46128257755506e-09,-1.02815100372288e-05,-2.83721728840968e-09,-2.25224125873395e-05,-6.74570019079902e-09,-1.92051483374206e-05,-1.40674683571545e-08,-4.66663446534848e-05,-1.64093995685524e-08,-2.91347619624132e-05,-3.679559682061e-08,-8.06379940490183e-05,-2.93412875888684e-08,-3.85931316935304e-05,-7.26073303540356e-08,-0.000123111535155762,-4.17285380108733e-08,-4.58163660382253e-05,-1.18032318371356e-07,-0.000170832191496748,-4.74930704100656e-08,-4.87193569364918e-05
0.01,0,0,1.43145077251087e-09,0,1.25636331149214e-09,-2.64421178372241e-06,8.0206960638479e-10,-5.67984711346194e-06,8.00001999240748e-10,-1.21375247387885e-05,-2.29876773786204e-09,-1.36897036029234e-05,-4.86911019188946e-09,-3.07580904866331e-05,-9.9924264668048e-09,-2.38929257419111e-05,-2.14285555497838e-08,-6.05127859276898e-05,-2.43472305005579e-08,-3.58464805526691e-05,-5.60574909891852e-08,-0.000102719501304007,-4.60062753805599e-08,-4.85832559782379e-05,-1.150601448988e-07,-0.000157413009691956,-7.22827529918288e-08,-6.0503209674648e-05,-1.99839658545229e-07,-0.000222749534727315,-9.60471249772386e-08,-6.94845128643028e-05,-3.02815697023336e-07,-0.000294590592720571,-1.06844947454231e-07,-7.30792053044746e-05
0.012,0,0,3.37424873297114e-09,0,2.09732381908555e-09,-6.94309630071064e-06,-5.46918625567138e-10,-1.40270897229364e-05,-4.03325266131864e-09,-2.83310743663465e-05,-1.33033516368466e-08,-2.88815669507892e-05,-2.78944667724536e-08,-6.4942897823979e-05,-3.61772310845795e-08,-4.44377627572101e-05,-7.99554558571935e-08,-0.000117321249292716,-6.96495780620329e-08,-6.03257432705129e-05,-1.70279998244545e-07,-0.000185466623907424,-1.12202710742024e-07,-7.5815576390947e-05,-3.0580757624034e-07,-0.000268430185789345,-1.58852875756466e-07,-8.97173786437741e-05,-4.86076265432676e-07,-0.000363766681904325,-1.99524567759455e-07,-0.000100183095988999,-6.97540463558906e-07,-0.00046673909143817,-2.18223881855969e-07,-0.000104445621583455
0.014,0,0,5.76365278024318e-09,0,1.84723683815879e-09,-1.21053433008165e-05,-5.90785868613894e-09,-2.41426250770346e-05,-1.93210702027303e-08,-4.81367523607007e-05,-4.00469957430411e-08,-4.78345426027804e-05,-8.51765389415602e-08,-0.000107563217030631,-9.49009793842055e-08,-7.08870602261696e-05,-2.15045089680482e-07,-0.000189577291930202,-1.67397320084459e-07,-9.29302816900562e-05,-4.2408385981449e-07,-0.00029287617411405,-2.5201292206651e-07,-0.000113312735329482,-7.19834896850294e-07,-0.000415261526717668,-3.38599287909211e-07,-0.000130844182719429,-1.09627828503668e-06,-0.000552964518892024,-4.09904804539467e-07,-0.000143547055353846,-1.52642012833079e-06,-0.000699808737842279,-4.4156177495008e-07,-0.000148575617645379
0.016,0,0,8.28369662687862e-09,0,-5.27841747374038e-10,-1.81374172908119e-05,-1.77200787775641e-08,-3.60133305398844e-05,-5.12688010632886e-08,-7.15059592418195e-05,-9.1111752827758e-08,-7.04631372323515e-05,-1.963781344979e-07,-0.000158523773544989,-2.05284390950429e-07,-0.000103281261784973,-4.72680254769508e-07,-0.000277390469930324,-3.51710853898268e-07,-0.000134043383253362,-9.05964923638471e-07,-0.000425583652882927,-5.16215682526764e-07,-0.000161702552507032,-1.50368853590685e-06,-0.00059920184400324,-6.76075418590576e-07,-0.000184563190749503,-2.24623440568009e-06,-0.000792369627255702,-8.00140484391599e-07,-0.00020038373572148,-3.0797339136577e-06,-0.000996695703622219,-8.51845516621196e-07,-0.000206366513854505
0.018,0,0,1.12919258120819e-08,0,-6.0829917053437e-09,-2.54563112424212e-05,-3.98620979750331e-08,-5.04996535997566e-05,-1.10388015226865e-07,-0.000100140733265987,-1.82644803666783e-07,-9.84090993092227e-05,-3.96173549082569e-07,-0.000221243645935645,-3.99473801622429e-07,-0.00014321007587132,-9.26258526725641e-07,-0.000385203721843452,-6.66658228129358e-07,-0.000183927720439475,-1.73585178310207e-06,-0.000587292753903288,-9.52534015819008e-07,-0.000219213887601132,-2.82428388935545e-06,-0.000821247938010809,-1.21699995879161e-06,-0.000247333105896233,-4.14684697429469e-06,-0.00107884364899399,-1.41256556293513e-06,-0.000266094865796538,-5.60988222387241e-06,-0.001349474878009,-1.49028087318539e-06,-0.000272959382417033
