time,Ft
0,0
0.002,-0.418848397667139
0.004,-0.837513074583993
0.006,-1.25581039058627
0.008,-1.67355686664631
0.01,-2.09056926535307
0.012,-2.50666467128609
0.014,-2.92166057124823
0.016,-3.33537493432205
0.018,-3.74762629171449
0.02,-4.15823381635519
0.022,-4.56701740221312
0.024,-4.9737977432971
0.026,-5.37839641230532
0.028,-5.78063593888943
0.03,-6.18033988749895
0.032,-6.57733293477167
0.034,-6.97144094643631
0.036,-7.36249105369356
0.038,-7.75031172904206
0.04,-8.13473286151601
0.042,-8.51558583130146
0.044,-8.89270358369855
0.046,-9.26592070239724
0.048,-9.63507348203431
0.05,-10
0.052,-10.3605401874626
0.054,-10.7165358995799
0.056,-11.0678309848669
0.058,-11.4142713536886
0.06,-11.7557050458495
0.062,-12.0919822972475
0.064,-12.4229556055662
0.066,-12.7484797949738
0.068,-13.0684120798021
0.07,-13.3826121271772
0.0720000000000001,-13.6909421185738
0.0740000000000001,-13.9932668102673
0.0760000000000001,-14.2894535926561
0.0780000000000001,-14.5793725484282
0.0800000000000001,-14.8628965095479
0.0820000000000001,-15.1399011130351
0.0840000000000001,-15.4102648555158
0.0860000000000001,-15.6738691465168
0.0880000000000001,-15.9305983604839
0.0900000000000001,-16.180339887499
0.0920000000000001,-16.4229841826741
0.0940000000000001,-16.658424814202
0.0960000000000001,-16.8865585100403
0.0980000000000001,-17.1072852032101
0.1,-17.3205080756888
0.102,-17.5261336008773
0.104,-17.7240715846243
0.106,-17.9142352047883
0.108,-18.0965410493204
0.11,-18.270909152852
0.112,-18.43726303177
0.114,-18.595529717765
0.116,-18.7456397898378
0.118,-18.8875274047496
0.12,-19.0211303259031
0.122,-19.1463899506413
0.124,-19.2632513359532
0.126,-19.3716632225726
0.128,-19.4715780574632
0.13,-19.5629520146761
0.132,-19.6457450145738
0.134,-19.7199207414101
0.136,-19.7854466592598
0.138,-19.8422940262896
0.14,-19.8904379073655
0.142,-19.9298571849901
0.144,-19.9605345685654
0.146,-19.9824566019772
0.148,-19.9956136694969
0.15,-20
0.152,-19.9956136694969
0.154,-19.9824566019772
