time,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0,0,1.03429892275051e-10,0,9.89321629561531e-11,4.12480641489489e-07,9.22937209277512e-11,7.50585112802867e-07,1.86158589892136e-10,1.33945231170934e-06,8.46164005739357e-11,1.00975891780114e-06,2.78071032530999e-10,2.19576662093555e-06,1.00910531738245e-10,5.51841823481695e-07,3.83765059063658e-10,2.05373710873637e-06,8.70978028042229e-11,-1.07854008798685e-06,3.46438759160101e-10,-5.37915390715486e-07,-2.74091300147666e-10,-4.42874173134554e-06,-5.36095511675609e-10,-7.45504343177326e-06,-1.75130424729901e-09,-9.69393971726667e-06,-3.76116658041102e-09,-2.02488095910109e-05,-4.91694982320253e-09,-1.58444009984556e-05,-1.02419921104576e-08,-3.82944176135931e-05,-7.4790871162797e-09,-1.93113342651852e-05
0.004,0,0,2.37712129138205e-09,0,2.15778093015824e-09,2.81002347320294e-06,1.88455688868999e-09,4.81227683595583e-06,3.99818595484734e-09,7.97266762235352e-06,1.93663676678846e-09,4.65458479962032e-06,6.25452263966763e-09,1.03016472484009e-05,2.40649254043026e-09,-9.59936555541225e-07,7.73683300252485e-09,4.04667643257104e-06,-6.26341061390382e-10,-1.25650015369331e-05,1.17673146043988e-09,-1.67354556976611e-05,-1.51376678591091e-08,-2.98209229650818e-05,-2.8921700299842e-08,-5.67079408402996e-05,-4.80934885954275e-08,-5.03130042522367e-05,-9.92965643441911e-08,-0.000116690856056738,-9.26646848965218e-08,-6.86967409105301e-05,-2.08094349480491e-07,-0.000190723367047444,-1.18421400941912e-07,-7.69010288404347e-05
0.006,0,0,1.13155465257341e-08,0,1.02319694180269e-08,6.15554427174684e-06,9.15081583876816e-09,9.65771975402379e-06,2.0073681090224e-08,1.40649381111719e-05,1.08181789935264e-08,3.59471145261166e-06,2.99805388350986e-08,8.4668797928855e-06,5.4906422714975e-09,-1.70434832296065e-05,1.85732518322386e-08,-2.39481324033654e-05,-3.72879353261355e-08,-4.93857351468833e-05,-6.69123201328924e-08,-9.25572181646662e-05,-1.4524810831029e-07,-8.84202964740804e-05,-2.93249560898172e-07,-0.000200727696821612,-3.14379505766329e-07,-0.000127231719461192,-6.99032253077012e-07,-0.000344229430178096,-4.91376073149886e-07,-0.000157635771930279,-1.2465147632469e-06,-0.000510089170789971,-5.79921394255764e-07,-0.000170225166960057
0.008,0,0,2.35678972603065e-08,0,2.3527940860023e-08,1.79904645957981e-06,2.33225022144171e-08,-6.48962279854911e-08,4.46762080505146e-08,-7.28955588335401e-06,1.41678591054919e-08,-2.15332254804447e-05,3.31105610656142e-08,-4.75234209761738e-05,-5.26189129515558e-08,-6.16788419358195e-05,-1.02200824082225e-07,-0.00013512540787463,-2.4270303408631e-07,-0.000115191654893256,-5.06184555624835e-07,-0.000279931074322448,-5.90231848968883e-07,-0.00017473071008127,-1.32361568977541e-06,-0.000483661778628198,-1.05520302479465e-06,-0.00023143825502407,-2.61143237873339e-06,-0.000738362955386761,-1.50051528736002e-06,-0.000274740587261931,-4.24481374336863e-06,-0.00102451848557857,-1.70771226617507e-06,-0.000292141885494374
0.01,0,0,5.14132518631394e-08,0,4.50996217727453e-08,-1.58766609907789e-05,2.87314485356126e-08,-3.40961297120977e-05,2.85261893865002e-08,-7.28480491626702e-05,-8.28783790518364e-08,-8.21387736266544e-05,-1.75581270396533e-07,-0.00018455071549015,-3.59581087977966e-07,-0.000143310720921244,-7.7124275549489e-07,-0.000362997271730499,-8.75588806301725e-07,-0.000214958752344163,-2.01631382159004e-06,-0.000616073112334301,-1.65388536901808e-06,-0.000291288857966287,-4.13710493196816e-06,-0.000943976016373968,-2.59785192716645e-06,-0.000362714519476051,-7.18381002699932e-06,-0.0013356492679744,-3.45138260673768e-06,-0.000416524826811271,-1.08840133381745e-05,-0.00176629162146021,-3.83912810216748e-06,-0.000438059589361101
0.012,0,0,1.21115909026213e-07,0,7.51115973187724e-08,-4.16723400145847e-05,-2.01063654281503e-08,-8.41781423804364e-05,-1.4591432875608e-07,-0.00016999513404685,-4.79037020862313e-07,-0.000173253101957482,-1.00448797944745e-06,-0.000389579152520749,-1.30118953318418e-06,-0.000266480307892954,-2.87622625474283e-06,-0.000703628651991597,-2.50338965275924e-06,-0.000361653441833376,-6.12182548846099e-06,-0.00111211089624051,-4.03087981125772e-06,-0.000454412218862558,-1.09896883930467e-05,-0.00160932019259101,-5.70477457427086e-06,-0.000537644308540477,-1.74627335022625e-05,-0.0021806036140454,-7.16378856387386e-06,-0.000600297101363044,-2.50547800716743e-05,-0.00279759806381092,-7.83449786122443e-06,-0.000625813264311725
0.014,0,0,2.06530973245834e-07,0,6.54963524416913e-08,-7.26398203353149e-05,-2.1362998176015e-07,-0.000144848908581534,-6.96950310169136e-07,-0.000288765828561169,-1.44111692182641e-06,-0.000286870631784763,-3.06515504588682e-06,-0.000645080860120007,-3.41121600876176e-06,-0.00042495726468287,-7.73123834821892e-06,-0.00113665566613685,-6.01248881662426e-06,-0.00055691878739524,-1.52369358546582e-05,-0.00175562211503384,-9.0463791357697e-06,-0.000678884022935214,-2.5850838383571e-05,-0.00248878164405703,-1.21493291453281e-05,-0.000783759626887298,-3.93559869940205e-05,-0.00331356609831304,-1.47038625295723e-05,-0.000859738641962683,-5.47847411262297e-05,-0.00419302485557416,-1.58377969763801e-05,-0.00088981408934769
0.016,0,0,2.96065119627274e-07,0,-2.10835722394391e-08,-0.000108807250931518,-6.39506416731777e-07,-0.000216006907948938,-1.847243329114e-06,-0.000428820331246017,-3.27626683190234e-06,-0.000422424970452213,-7.06136761954233e-06,-0.000950365166283573,-7.37282795580994e-06,-0.000618895698468826,-1.69800076463483e-05,-0.00166251068499769,-1.26210160092789e-05,-0.000802931924287684,-3.25226938527464e-05,-0.00255005804217863,-1.85122756551686e-05,-0.000968321862778702,-5.39524130291878e-05,-0.00358960907423805,-2.42337368235941e-05,-0.00110497201157143,-8.05643085580218e-05,-0.00474600558460325,-2.86722739909367e-05,-0.00119951964735264,-0.000110429729551019,-0.00596908303909166,-3.05215054963175e-05,-0.00123526991643894
0.018,0,0,4.02399116492955e-07,0,-2.22466825601674e-07,-0.00015265168105035,-1.43646959464772e-06,-0.000302764791621138,-3.97245299066674e-06,-0.000600271550944904,-6.56094060288426e-06,-0.000589668811849281,-1.42305722819907e-05,-0.00132572912149963,-1.43315951676851e-05,-0.000857697460571757,-3.32381378714028e-05,-0.00230748356184572,-2.38952467358393e-05,-0.00110110672576631,-6.22454313231823e-05,-0.00351710280207294,-3.41181660966595e-05,-0.00131192203294109,-0.000101220345736437,-0.00491706407518632,-4.35688053757274e-05,-0.00147984907956612,-0.000148559782306483,-0.00645818604463918,-5.05537948030667e-05,-0.00159186224814109,-0.000200915549286198,-0.00807712699389636,-5.33283219541347e-05,-0.00163283763647672
