time,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002,0,0,1.14931463819929e-13,0,1.09933578521582e-13,1.37499162996927e-08,1.02556928789244e-13,2.50205261299927e-08,2.06859718835619e-13,4.46502356165738e-08,9.40258719684896e-14,3.36600083085444e-08,3.08992964722932e-13,7.31952164581067e-08,1.12131939420217e-13,1.83954853555682e-08,4.26440339124022e-13,6.84607149633632e-08,9.67832296605597e-14,-3.59527930285614e-08,3.84963310655556e-13,-1.79312147081487e-08,-3.04570679240607e-13,-1.47630733909887e-07,-5.95710199070702e-13,-2.48511539627897e-07,-1.94605213391394e-12,-3.23144485809276e-07,-4.17941440497369e-12,-6.74987781141907e-07,-5.46372257374959e-12,-5.28168208575638e-07,-1.13809180768692e-11,-1.27653254100403e-06,-8.31077346691388e-12,-6.43737349612495e-07
0.004,0,0,2.64174938968384e-12,0,2.3979989691826e-12,9.36750083771393e-08,2.09436605634345e-12,1.60422606224829e-07,4.44329172772795e-12,2.65778663768655e-07,2.15222695624705e-12,1.55168475444452e-07,6.95080611621163e-12,3.43422517086427e-07,2.67440290853063e-12,-3.19937823136792e-08,8.59823552170102e-12,1.34914367598698e-07,-6.9582730332475e-13,-4.18859206094712e-07,1.30830244752685e-12,-5.578733891878e-07,-1.68221621225543e-11,-9.94108817221982e-07,-3.21400225569049e-11,-1.89040251871208e-06,-5.34467318950343e-11,-1.67725057678788e-06,-1.10349132436199e-10,-3.89002244745717e-06,-1.02981105153194e-10,-2.29011791061644e-06,-2.31260238496531e-10,-6.35802466307682e-06,-1.31606661658687e-10,-2.56363371314158e-06
0.006,0,0,1.25784897040036e-11,0,1.13740074134404e-11,2.05228772008516e-07,1.01721644136293e-11,3.21999352336206e-07,2.23140169330997e-11,4.68956061816276e-07,1.20254624118674e-11,1.19896550576308e-07,3.33274318027615e-11,2.82390759009019e-07,6.10614461743068e-12,-5.68130435165107e-07,2.06537586066542e-11,-7.9820544447541e-07,-4.14377446351482e-11,-1.64638383851213e-06,-7.43545214030479e-11,-3.08549375210955e-06,-1.61434660839471e-10,-2.94780106264718e-06,-3.25924729863149e-10,-6.69179218422802e-06,-3.49436971749705e-10,-4.24183553118024e-06,-7.76969424878196e-10,-1.14761174972603e-05,-5.46196153521316e-10,-5.25560303760502e-06,-1.38553999976354e-09,-1.70059442318292e-05,-6.44634044932339e-10,-5.67539112453249e-06
0.008,0,0,2.62132294897245e-11,0,2.61683396333536e-11,6.01080012932484e-08,2.59402131791737e-11,-1.93379643184147e-09,4.9695512718302e-11,-2.42626593831727e-07,1.57731640018642e-11,-7.1761577259057e-07,3.68701185253672e-11,-1.58375529916846e-06,-5.8455232115658e-11,-2.05616704750384e-06,-1.13510784043356e-10,-4.5043223168094e-06,-2.69770879068387e-10,-3.84055840036977e-06,-5.62599501675338e-10,-9.33241845893224e-06,-6.56175279571935e-10,-5.82602722765515e-06,-1.47141474421476e-09,-1.61255688150795e-05,-1.17322125457258e-09,-7.7171906955984e-06,-2.90332417614654e-09,-2.4618604041262e-05,-1.66845787971671e-09,-9.16138579412885e-06,-4.71955619606777e-09,-3.41607144239616e-05,-1.89890640776054e-09,-9.74177791644188e-06
0.01,0,0,5.72115724485871e-11,0,5.02048890109957e-11,-5.28944656664885e-07,3.20293772705662e-11,-1.13611606509874e-06,3.18986598265379e-11,-2.42768270906024e-06,-9.1992016690764e-11,-2.73788778158545e-06,-1.94865931359479e-10,-6.15150288840798e-06,-3.99632435884612e-10,-4.7779985710081e-06,-8.57051224770352e-10,-1.21014625091431e-05,-9.73530153328664e-10,-7.16787950532558e-06,-2.24159507708257e-09,-2.05408795897685e-05,-1.83933900813219e-09,-9.71419001424219e-06,-4.60041201253817e-09,-3.14765618068322e-05,-2.88961847444366e-09,-1.20970699310154e-05,-7.98949092648767e-09,-4.4539798619535e-05,-3.83940065527076e-09,-1.38923926184273e-05,-1.21057976923658e-08,-5.89032322562785e-05,-4.27091922648263e-09,-1.46109187761965e-05
0.012,0,0,1.34837266423017e-10,0,8.37550291587177e-11,-1.38867235700323e-06,-2.20121317764599e-11,-2.80542322975883e-06,-1.61555806940387e-10,-5.6660241201345e-06,-5.32132768788588e-10,-5.77572088153156e-06,-1.11579551151622e-09,-1.29872549111849e-05,-1.446596549338e-09,-8.88578586159255e-06,-3.19727584965318e-09,-2.34603597324666e-05,-2.78445687057716e-09,-1.20617125826646e-05,-6.80795491364279e-09,-3.7085016558939e-05,-4.48493318451281e-09,-1.51576793359571e-05,-1.22248537089452e-08,-5.36712561733025e-05,-6.3488402521817e-09,-1.79359877716411e-05,-1.94292776318103e-08,-7.27301734382788e-05,-7.97369252062242e-09,-2.00274484647266e-05,-2.787993341562e-08,-9.33150136241564e-05,-8.72068731012067e-09,-2.08792304888155e-05
0.014,0,0,2.30215841263883e-10,0,7.35834211353818e-11,-2.42085771739267e-06,-2.36540455946564e-10,-4.82795857600498e-06,-7.7311324928153e-10,-9.62592802427452e-06,-1.60145099146379e-09,-9.56490848736128e-06,-3.40617446745942e-09,-2.15081550477744e-05,-3.7939555693893e-09,-1.41731494190833e-05,-8.5974646352933e-09,-3.7905276031392e-05,-6.69084404024202e-09,-1.85788316457985e-05,-1.69519205666438e-08,-5.8556150027879e-05,-1.00711826360202e-08,-2.2651925026948e-05,-2.87701059926177e-08,-8.3020878265293e-05,-1.35295416407139e-08,-2.61548224439721e-05,-4.3810973584474e-08,-0.000110546008779154,-1.63771080934185e-08,-2.86926673506945e-05,-6.09961661530494e-08,-0.000139897353967552,-1.76411939910335e-08,-2.96972222107835e-05
0.016,0,0,3.30665500146404e-10,0,-2.16382854645383e-11,-3.62664126842603e-06,-7.08957307281699e-10,-7.20080097288716e-06,-2.05051240519902e-09,-1.42970973064107e-05,-3.64244492835847e-09,-1.40878066717297e-05,-7.85079423135565e-09,-3.16939206514804e-05,-8.20477011711217e-09,-2.06474294197685e-05,-1.88928004336268e-08,-5.54560616845682e-05,-1.405440679319e-08,-2.67949824133512e-05,-3.62053208881535e-08,-8.50783400153805e-05,-2.06245650861474e-08,-3.23214494988403e-05,-6.00845543079206e-08,-0.000119780256711728,-2.7007629882864e-08,-3.68883476451728e-05,-8.9745781261899e-08,-0.000158387312399666,-3.19603265666981e-08,-4.0048314915631e-05,-1.23037584469864e-07,-0.000199222960932063,-3.40240186266452e-08,-4.12431323158763e-05
0.018,0,0,4.50441149502407e-10,0,-2.44017280906918e-10,-5.08925288259342e-06,-1.5940275914271e-09,-1.00957087098394e-05,-4.41320170433825e-09,-2.00192884740334e-05,-7.29941927902349e-09,-1.96721365011864e-05,-1.58331472541072e-08,-4.42269505338156e-05,-1.59614586336234e-08,-2.86256689408286e-05,-3.70111788392848e-08,-7.6998865203114e-05,-2.6632216033466e-08,-3.6761558662237e-05,-6.93505185932505e-08,-0.000117388639802282,-3.80461319912304e-08,-4.38106806198875e-05,-1.12821171289346e-07,-0.000164143642058406,-4.86020703737252e-08,-4.94268097577297e-05,-1.65635643949236e-07,-0.000215619759382598,-5.640559162727e-08,-5.31731541176364e-05,-2.24054606615313e-07,-0.000269698557866432,-5.95057669335818e-08,-5.45435652214217e-05
0.02,0,0,5.57599059212677e-10,0,-7.77258447756643e-10,-7.04401387635806e-06,-3.32241554732935e-09,-1.38921943067706e-05,-8.79310250389799e-09,-2.73898595749834e-05,-1.36216527296166e-08,-2.65993167769647e-05,-2.95389595285996e-08,-5.98301174350095e-05,-2.84701389404703e-08,-3.80661621618081e-05,-6.66005877679387e-08,-0.000103065163189815,-4.59118611412051e-08,-4.81585417716958e-05,-1.21502264863218e-07,-0.00015561277773656,-6.37646369409706e-08,-5.66447944832046e-05,-1.93456996281904e-07,-0.000215715074238349,-7.96022781079222e-08,-6.32103996621237e-05,-2.79191347607917e-07,-0.000281270623010433,-9.09122575026356e-08,-6.74847551425368e-05,-3.72958735231102e-07,-0.000349773994307643,-9.52937283913605e-08,-6.90240005659459e-05
0.022,0,0,7.08905157980382e-10,0,-1.65313972164029e-09,-9.35761991331439e-06,-6.08449112610538e-09,-1.83656306433124e-05,-1.56704559223586e-08,-3.60330151719407e-05,-2.33422459200063e-08,-3.46366689172554e-05,-5.04719459109386e-08,-7.79343069271651e-05,-4.70249806549899e-08,-4.8816854769704e-05,-1.10655491055903e-07,-0.00013296266804336,-7.35387149457182e-08,-6.0882855556499e-05,-1.97390650133749e-07,-0.000198968385443583,-9.95966720275662e-08,-7.07507792350945e-05,-3.0863781541336e-07,-0.000273672973232196,-1.22038711148591e-07,-7.82404614896858e-05,-4.39202134884553e-07,-0.000354555537083092,-1.37712865542054e-07,-8.30451645659375e-05,-5.80803429321103e-07,-0.000438731255403335,-1.43665615636842e-07,-8.47514343719677e-05
0.024,0,0,8.6677476633106e-10,0,-2.85912027632348e-09,-1.17464866459332e-05,-9.81275187546001e-09,-2.30183750439345e-05,-2.49955476255795e-08,-4.50860948356683e-05,-3.65346611026571e-08,-4.31843711238878e-05,-7.89688695977035e-08,-9.71595039111361e-05,-7.24225424006126e-08,-6.04832618515722e-05,-1.7088069596804e-07,-0.000165091594725305,-1.11494239271563e-07,-7.48986576291009e-05,-3.01304986841883e-07,-0.000245985392440935,-1.48669358626534e-07,-8.639794370478e-05,-4.66126606824965e-07,-0.000336888065646145,-1.79622931209031e-07,-9.48963860016831e-05,-6.57219892364119e-07,-0.000434724066343215,-2.00640425500972e-07,-0.00010022831581095,-8.62998819230215e-07,-0.000536193077675917,-2.08497302048855e-07,-0.000102099358207673
0.026,0,0,8.72629575622372e-10,0,-4.54096068419996e-09,-1.41576206210277e-05,-1.46260545035721e-08,-2.77279821548545e-05,-3.69817797483906e-08,-5.42826915754379e-05,-5.32204206775372e-08,-5.19363023375867e-05,-1.15285115471871e-07,-0.000116858804540031,-1.04792895500627e-07,-7.26293106672254e-05,-2.47935449022644e-07,-0.000198362159114527,-1.60559119589685e-07,-8.97835475338257e-05,-4.35262912287177e-07,-0.000295226833141001,-2.13001470792474e-07,-0.000103339939031248,-6.70722382936846e-07,-0.000403815164889821,-2.55895720777106e-07,-0.000113214278662466,-9.4218747607999e-07,-0.000520386374439709,-2.84292549996714e-07,-0.000119279457719137,-1.23321675562139e-06,-0.000641043398455545,-2.94536287416842e-07,-0.000121350967332117
0.028,0,0,8.51936093724596e-10,0,-6.60899426461089e-09,-1.66204495315283e-05,-2.05082529920752e-08,-3.25521221818173e-05,-5.1665594396458e-08,-6.3724035646829e-05,-7.3678120578804e-08,-6.09627140475831e-05,-1.59836564224794e-07,-0.000137154779850303,-1.44553066599827e-07,-8.51996899399847e-05,-3.42530387038514e-07,-0.00023271737199943,-2.20835481994495e-07,-0.000105217944295404,-5.99787272300613e-07,-0.000346162971552585,-2.92091788062855e-07,-0.000120951505783002,-9.2211062519509e-07,-0.000473157210650799,-3.49685351899431e-07,-0.000132295268711565,-1.29234521328294e-06,-0.000609252980647041,-3.87015081598194e-07,-0.000139139353065622,-1.68797180683092e-06,-0.000749914897876253,-4.00026952591776e-07,-0.000141422719184846
0.03,0,0,8.30969119736469e-10,0,-9.16886137717293e-09,-1.92377050226973e-05,-2.77577783022979e-08,-3.76535181068565e-05,-6.96255416172541e-08,-7.36624721050841e-05,-9.84968884538454e-08,-7.03726853334185e-05,-2.1373730936246e-07,-0.000158330759250732,-1.92088553631197e-07,-9.81333512839313e-05,-4.55762122099485e-07,-0.000268255266759204,-2.91742710336928e-07,-0.000120871712995343,-7.94464914855563e-07,-0.000398374463802669,-3.83341811319854e-07,-0.000138512932478625,-1.2160368660791e-06,-0.000543573764235097,-4.55952962262047e-07,-0.000151034485367788,-1.69749599702199e-06,-0.000698751087677244,-5.02172478458143e-07,-0.000158480180474981,-2.21018734618597e-06,-0.000858870589447153,-5.18034737860056e-07,-0.000160936611887793
0.032,0,0,7.30673433844404e-10,0,-1.23538633448493e-08,-2.19982169880975e-05,-3.65703525746148e-08,-4.29995301699132e-05,-9.11599625677627e-08,-8.4004980667026e-05,-1.27703381139232e-07,-8.00170462408776e-05,-2.76861531149435e-07,-0.000180041092457947,-2.46366137835789e-07,-0.000111062423388847,-5.85655213470873e-07,-0.000304155729516854,-3.70630662160862e-07,-0.000136187340108118,-1.01414691360531e-06,-0.000450475443715045,-4.83281390541614e-07,-0.000155491690171397,-1.54402282522204e-06,-0.000613238010932692,-5.71645676846877e-07,-0.000169093091904869,-2.14645837443975e-06,-0.000786804636077487,-6.27361848406723e-07,-0.000177125063166618,-2.78639446002683e-06,-0.000965688354484161,-6.46289957715807e-07,-0.000179758633450071
0.034,0,0,7.29775244475358e-10,0,-1.56801288765007e-08,-2.46287663757191e-05,-4.59542603975361e-08,-4.80943368344764e-05,-1.14113863194399e-07,-9.38677032890092e-05,-1.58995403838321e-07,-8.92281046542904e-05,-3.44457431655293e-07,-0.000200791719185765,-3.0473125790042e-07,-0.000123484308085339,-7.25224490085236e-07,-0.000338592070792021,-4.55835104508009e-07,-0.000151008998850673,-1.25080531714548e-06,-0.000500627948856527,-5.9139097139145e-07,-0.00017198977141055,-1.89776860683382e-06,-0.000680465707977483,-6.9662391570574e-07,-0.000186653840799465,-2.63078846459287e-06,-0.000871914845630407,-7.62407849012173e-07,-0.000195255560133628,-3.40794317320045e-06,-0.00106904391868337,-7.84583860491184e-07,-0.000198059729028473
0.036,0,0,6.14149984532104e-10,0,-1.89439969645456e-08,-2.68893260013565e-05,-5.50585257148346e-08,-5.2523629730226e-05,-1.36709834523757e-07,-0.000102538277092178,-1.90179763470909e-07,-9.75209503774253e-05,-4.12277946089733e-07,-0.000219430377826097,-3.64590483651834e-07,-0.000135017577722886,-8.67766934363999e-07,-0.000370099533881496,-5.45133093994115e-07,-0.000165095799494123,-1.49592633873477e-06,-0.00054720640254984,-7.06344239985792e-07,-0.000187930413449584,-2.26796108267389e-06,-0.000743633771797722,-8.30562721224303e-07,-0.000203787695044015,-3.1411264443652e-06,-0.000952569238961283,-9.07444713924465e-07,-0.000213009468660176,-4.06565162697698e-06,-0.00116757321976298,-9.3309232309511e-07,-0.000215992721055544
0.038,0,0,2.46209183935122e-10,0,-2.23410719772224e-08,-2.8899165865941e-05,-6.40841922428206e-08,-5.64639633096766e-05,-1.59023662053447e-07,-0.000110259535927443,-2.20594442439966e-07,-0.000104923307482356,-4.7876958120622e-07,-0.000236083816822952,-4.2323306227529e-07,-0.000145398445925606,-1.00793592118417e-06,-0.000398416891941999,-6.33764612932919e-07,-0.000177956986430852,-1.73878481972019e-06,-0.000589401297136443,-8.22332162915599e-07,-0.000202728900505777,-2.63800320985149e-06,-0.000801350049503854,-9.6768176335639e-07,-0.000219930789546743,-3.65535989423141e-06,-0.00102684809927243,-1.0572013013203e-06,-0.000229892564343107,-4.73219124189916e-06,-0.00125887495619926,-1.0865681595635e-06,-0.000233080133582651
